Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
positive regulation of interleukin-6 production	1.4642184761355783	0.28168149513702867	0.6762655435254642	0.7569616511914309	0.9649326883117852	0.9649326883117852	0.867884925469458	0.867884925469458	1.0876084224804632	2.7064912946646738	2.7064912946646738	2.7064912946646738	2.7064912946646738	2.7064912946646738	2.7064912946646738	1.2682585033746896	1.0131762837589535	1.0710628848007655	0.686702809478105	1.359169045771512	1.1055700406392577	1.118032942664317	1.3168261329048196	1.0413485500883497	1.8309812381192985	1.8011454151902264	1.2558085104065893	1.1326315342919215	1.1326315342919215	0.7473878303317847	0.7473878303317847	0.9770975937657672	1.1853969012132168	0.9928874657585804	0.29641562210810185	1.7101952916972696	1.8827012607350917
positive regulation of leukocyte migration	1.0620956748928183	0.6611509663045778	0.5261838337266884	0.8599345861241253	0.5192467674093456	0.5192467674093456	1.2091118281688489	1.2091118281688489	1.0566789082495622	2.238986411819314	2.238986411819314	2.238986411819314	2.238986411819314	2.238986411819314	2.238986411819314	1.351282272479012	1.0796178783639705	1.2023392114487244	0.30311310460887575	0.8852813425204054	1.3702298903806418	0.9725204179483912	0.780387926323915	1.2995323607405789	2.0406814404194957	1.4371967695136447	1.010690548564802	1.3163280892074902	1.3163280892074902	1.533006543048218	1.533006543048218	1.016347666866752	1.114519705019856	1.2197081676380988	0.3660674290491565	1.2825253347519858	1.8850559740839563
positive regulation of protein-containing complex assembly	0.5393935605670576	0.6611509663045778	0.4976108477449823	0.41872656031448	0.5862838456013295	0.5862838456013295	0.845228419963676	0.845228419963676	0.6479809820133023	2.5217195206350125	2.5217195206350125	2.5217195206350125	2.5217195206350125	2.5217195206350125	2.5217195206350125	1.08186323000398	0.7373054592897665	1.1522321367220527	0.10241288902702306	1.0519070999200246	1.2584530358435084	0.7949821440380397	0.885412061990216	1.1901548823013577	1.2363184141168773	1.3416598401263602	1.220665114127888	0.8364906829962457	0.8364906829962457	1.1138171049700376	1.1138171049700376	0.9928536767228952	1.1523001554542025	1.0103773463025667	0.48037474403900954	1.301419131835707	1.537466760381418
positive regulation of tumor necrosis factor production	0.6587309787738602	1.1835965940794275	0.6095495137213726	0.5156770157057637	0.8124506615520778	0.8124506615520778	1.4590455606205093	1.4590455606205093	1.1879546667422949	2.7425474169434825	2.7425474169434825	2.7425474169434825	2.7425474169434825	2.7425474169434825	2.7425474169434825	1.4248777858377697	0.8309554279156067	1.5995595478594913	0.8995835981711306	1.2885314381616255	1.5426759803921806	1.0532972003270888	1.6525284575818728	1.0698586774023469	2.257793812923056	1.753318747182159	1.389459009330864	1.6561339738548488	1.6561339738548488	1.146928160594452	1.146928160594452	1.1696839354234712	1.2157201294598554	0.9138006957895204	0.307066823173843	1.2825253347519858	2.018796097397011
regulation of JNK cascade	0.36626958287412614	0.7197394041956163	0.7330389604768139	0.5923367264787567	0.6397762559147341	0.6397762559147341	0.9946473900655052	0.9946473900655052	0.4446569555183945	2.1170021826872234	2.1170021826872234	2.1170021826872234	2.1170021826872234	2.1170021826872234	2.1170021826872234	1.08652452389094	0.6166055229158133	1.0519912510036542	0.1353697195399729	1.0286820451467165	1.2999805555538249	0.7584313743736262	0.7016280174392083	1.0321579207879477	0	1.2221172101224709	1.1284291140592084	0.7039793682807056	0.7039793682807056	1.274453000310542	1.274453000310542	1.1636086836488568	1.218312934319196	0.8973472101114895	0	1.1771119907117389	1.3792073429398932
regulation of endothelial cell migration	0.5217273057681233	0.978098852526971	0.742258550879751	0.6238243574088721	0.567361382623075	0.567361382623075	1.0833311133068324	1.0833311133068324	0.461636653225844	1.8127302867565929	1.8127302867565929	1.8127302867565929	1.8127302867565929	1.8127302867565929	1.8127302867565929	0.9889733102621548	0.6175851883107976	0.980160073182108	0.09876734980642356	0.8597292335012315	1.1055700406392577	0.8167520184181035	0.5291327408084391	1.0098302938005794	0.5756513934644586	1.1796181230229883	0.8870698041022765	0.911531493730912	0.911531493730912	1.0847155845073373	1.0847155845073373	0.9886137430851324	1.0073303217015668	0.8091327690449197	0.2383568616882057	1.5632101910345504	1.591463916561257
regulation of heart contraction	0.6137370004055365	0.399151961496902	0.5457379821106103	0.729402533310137	0.7599387624347043	0.7599387624347043	0.23266780434308615	0.23266780434308615	0.3369188576274411	1.9842822050812825	1.9842822050812825	1.9842822050812825	1.9842822050812825	1.9842822050812825	1.9842822050812825	0.5710414878029688	0.28236781995131216	0.4627587577066795	0.2345930948113205	0.6731442737956307	0.6593033645748484	0.2866324136904479	0	0.7103164257994704	0.35616754831447517	0.9214146768079828	0.6720098762709494	0.3269863929619956	0.3269863929619956	0.6139753250324411	0.6139753250324411	0.7950889958153764	0.9643275763565248	0.595690421569463	0.5480007417144357	1.3466533804304468	1.2146681348136192
regulation of interleukin-12 production	0.9660907892202174	0.4543149597730448	0.4942241255185128	0.7756513725492573	1.0361612718725115	1.0361612718725115	0.9349174391141356	0.9349174391141356	1.0040477063165716	3.2026682510337965	3.2026682510337965	3.2026682510337965	3.2026682510337965	3.2026682510337965	3.2026682510337965	1.3821671656436338	1.0355434883906092	1.0021276127574377	0.39685151690107173	1.0971237368689255	1.0960930759846168	1.1946920409648782	0.5433397525922596	1.1551127657690146	1.0486628597636334	1.5394411208968797	1.2805431766727997	1.3099438110748645	1.3099438110748645	1.7182446664592697	1.7182446664592697	1.0785113353954197	1.2862528603365675	1.2135188314366632	0	1.888922819605645	2.251613701527005
regulation of interleukin-6 production	1.1465722335373096	0.5619398451601717	0.6979434343140712	0.7250724056212458	0.7801568652624532	0.7801568652624532	0.8120668842199706	0.8120668842199706	1.0412054360336371	2.3422066295565314	2.3422066295565314	2.3422066295565314	2.3422066295565314	2.3422066295565314	2.3422066295565314	1.2312145411549813	0.9747389039887008	1.0077635196038903	0.49277348706090046	1.4547752261994795	1.1879546667422949	0.9863338082276886	1.159153963494161	0.9015674017995612	1.6934107012974244	1.8089104068604027	1.2868713861962005	1.2289502123991387	1.2289502123991387	0.9719392123683956	0.9719392123683956	0.8159368611598353	1.2009203035730036	0.9322143066501158	0.40474523161569753	1.723221150051567	1.9174773142229329
regulation of interleukin-8 production	0.8579171336638414	1.36055333473438	0.7420538937996317	0.5596378279749762	0.6582652882838403	0.6582652882838403	1.063057045483786	1.063057045483786	1.11209922813122	2.3667611857339548	2.3667611857339548	2.3667611857339548	2.3667611857339548	2.3667611857339548	2.3667611857339548	1.252364459474643	0.7693614282517667	1.1496392230306791	0.5042977323968966	1.5376975446339411	1.4445834251080054	0.6956254400457914	1.1797571311305604	0.9196032173289512	1.716812895514101	1.7768966078176749	1.4440072195638365	1.2500839441487408	1.2500839441487408	0.9907811224641389	0.9907811224641389	1.155253882341957	0.8785657538371233	0.7941632502183995	0.21162470196882688	1.508230183633425	1.828979847199799
regulation of lymphocyte apoptotic process	0	1.1684368278228143	0.5080455146679813	0.727632525588554	0.31218157299145766	0.31218157299145766	0.40502321477634035	0.40502321477634035	1.3629442809461187	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	1.0673457334084768	0.9778376884998226	1.1706936962040988	0	0.9013045250439496	1.467581594185894	0.9894532445101388	1.6997452493318477	1.237381989648763	2.4589324148862923	1.2287412375677889	0.8999189065275548	1.5348866327048554	1.5348866327048554	1.1319878550193527	1.1319878550193527	1.2290714715681703	1.1326959398726164	1.238637705006234	1.2119571070920807	1.3579385856749295	1.7270911792413464
regulation of mRNA stability	0.34671910710651543	0.29183238881113355	0.34416700394895006	0.3687711631775375	0.4382496876359898	0.4382496876359898	1.0610685439975858	1.0610685439975858	0.5858140759081601	2.061569615654012	2.061569615654012	2.061569615654012	2.061569615654012	2.061569615654012	2.061569615654012	1.041534015568803	0.5858643738928793	0.6867431542873943	0	1.205133006371654	1.1749166274469165	1.0532972003270888	1.2576091045635538	0.9883866696912104	1.4302690163014828	1.0218535261140342	1.389459009330864	0.9380111055726384	0.9380111055726384	1.4353884014425753	1.4353884014425753	0.9749539685709	1.1707622137089913	0.6061312421947846	0.5891515745300384	1.1303046554816136	1.2339116361927378
regulation of smooth muscle cell proliferation	1.4722834820410902	0.419570038060018	0.5611646278753961	0.6590210579230363	0.6968270485375301	0.6968270485375301	1.1151307170402849	1.1151307170402849	0.5971718129629241	2.4310735237048124	2.4310735237048124	2.4310735237048124	2.4310735237048124	2.4310735237048124	2.4310735237048124	1.208211622252353	0.9710444551393784	1.2036649749736954	0.1860852819015234	0.9300687792732149	1.3160698410001324	0.9826146106582848	0.7219542580999438	0.9677767813011284	1.3135948810846296	1.1870486487983425	0.9798192502229836	0.5045701482258552	0.5045701482258552	1.4726757458997108	1.4726757458997108	1.172465105277415	1.0416789533432675	1.0736978675927331	0.22569286542090927	1.6706563185853447	1.850679518838852
regulation of tumor necrosis factor production	0.3881045164771782	0.9936786276146844	0.6010328645128357	0.4677140222847509	0.6148963320380053	0.6148963320380053	1.0412638627847275	1.0412638627847275	1.0066953364402718	2.859462324812673	2.859462324812673	2.859462324812673	2.859462324812673	2.859462324812673	2.859462324812673	1.33211510005374	0.7206260127112505	1.327384882970068	0.6700694901645093	1.3345674649442596	1.4613201549101464	0.8627792639550144	1.2576091045635538	0.7849064979854461	1.978422869007459	1.6756422623239473	1.303515496822335	1.3627312016486564	1.3627312016486564	1.3266995141631015	1.3266995141631015	0.9674240202687412	1.144719400369424	0.8786028062026005	0.34407522899186394	1.384987162494418	1.9756787275214505
