Unnamed: 0	GSM6506628	GSM6506629	GSM6506634	GSM6506635	GSM6506640	GSM6506643
SEC62	5893	6298	8730	8065	6690	8657
RPS20	8069	9527	9597	8340	11425	10250
CSDE1	72162	79733	71846	64104	98048	78605
UBE3C	6104	6935	6731	6035	7831	7435
REV3L	599	640	681	612	969	983
TENM1	0	0	1	1	0	2
PAX7	0	0	0	0	0	0
MASP2	35	45	50	35	61	64
IYD	6	0	5	3	2	7
FAM76A	337	330	413	352	505	432
TRAF3IP3	501	496	319	300	494	451
POMT2	969	1111	1020	930	1471	1354
VTA1	1522	1634	1930	1673	1712	1996
MLXIPL	463	449	239	283	463	283
BAZ1B	6590	7129	7445	6953	5801	6475
RANBP9	2637	2877	3790	3536	3250	3981
ETV7	16	19	299	289	33	116
SPRTN	1262	1471	1627	1490	1473	1688
METTL13	1074	1333	1430	1261	1436	1471
DYRK4	160	183	203	161	194	240
ZNF207	7043	7708	9882	9192	8298	8549
UQCRC1	5429	6596	6626	5778	7680	7433
STARD3NL	1951	2233	2696	2431	2658	2819
CD9	7143	8296	8935	7801	11928	9253
HHATL	6	7	8	11	27	7
NCAPD2	3050	3636	2242	2030	2375	1898
IFFO1	2705	2837	3327	2918	4404	3920
GIPR	481	406	749	727	1437	1473
PHF7	116	117	157	120	137	111
SEMA3G	50	56	39	33	36	44
NISCH	2428	2671	2411	2113	2812	2678
STAB1	20	27	15	17	13	10
FUZ	27	19	40	27	45	44
SLC6A13	78	66	166	148	80	159
IDS	9996	11310	9888	9284	14266	11672
PRSS3	0	0	0	0	0	0
ZNF200	577	699	883	782	703	793
CD4	13914	16291	14022	11945	17775	14812
LRRC23	161	151	159	134	173	178
BTK	2756	3001	3537	3056	3260	3305
HFE	404	464	700	680	409	536
SCMH1	1376	1647	1320	1205	2030	2034
FYN	832	939	749	677	1508	1031
HIVEP2	555	612	1501	1262	1028	1630
FMO1	1	4	0	0	0	0
ELOA	3309	3867	5272	4581	2882	4039
LYPLA2	1859	2074	2332	2036	2479	2724
CLCN6	896	918	1047	991	1775	1542
MRC2	8273	9475	6992	5969	12059	9639
NME1-NME2	249	360	319	211	337	243
SLC6A7	6	6	9	4	14	8
TSPAN9	61	70	72	70	118	116
BTBD7	469	352	479	346	440	434
APBA3	602	767	860	784	1072	931
MKS1	308	327	293	299	431	375
ABHD5	570	602	652	602	699	740
ANOS1	60	66	42	39	128	71
AKAP8L	2070	2259	2345	2249	3314	2973
MBTD1	603	616	537	529	1008	860
UTP18	1887	2121	2525	2338	2280	2349
RNF216	1502	1672	1841	1680	1958	2099
TTC19	1049	1237	1127	1037	1620	1442
PTBP1	8180	9985	10499	9213	10208	10322
DPF1	91	102	122	117	97	118
SYT7	35	30	37	33	90	59
LARS2	1118	1306	1773	1505	1574	1680
PIK3C2A	2561	2616	3215	3128	2935	3077
PLAUR	13063	15600	22839	19793	24833	30104
ANLN	2454	2922	1759	1535	1141	793
WIZ	1442	1713	1828	1616	1941	1950
RABGAP1	1699	1827	1981	1641	2150	2085
DCN	5	7	2	4	11	2
QPCTL	865	1010	1048	875	1327	1239
PPP5C	2842	3372	3595	3220	3325	3551
CEP68	552	536	547	466	862	832
MAP4K3	694	767	945	794	1130	1085
ZBTB32	15	11	29	9	18	21
TYROBP	8047	10041	13063	11064	8932	11248
LDAF1	415	504	541	459	749	703
GABRA3	0	0	0	0	0	0
BRCA1	2835	3252	2214	2012	1504	1357
ERCC1	2916	3302	2829	2681	5239	4351
CD22	68	71	92	79	206	132
SEMA3B	43	44	77	74	56	69
MBTPS2	1060	1228	1232	1197	1129	1245
PRICKLE3	498	586	635	494	697	687
LTF	0	0	0	0	0	0
EXTL3	1585	1805	1941	1786	2647	2586
NR1H4	3	0	0	0	0	0
ELOVL5	11689	12993	15726	14319	13582	14271
ALOX5	437	412	327	305	200	174
KDM5D	1	4	1	1	10	5
CALCOCO1	941	961	1235	1113	2088	1942
UBR7	1588	1743	1612	1368	1595	1539
MAP4K5	1373	1495	1772	1596	1926	1776
EHD3	1	0	0	1	0	0
PSMC4	1882	2291	2880	2693	2276	2908
MAN2B2	4232	4823	5603	5020	5607	5821
SLC7A14	11	8	15	10	9	11
CLDN11	13	13	11	13	16	14
SLC25A39	2683	3288	3140	2764	4481	3976
MVP	5711	6560	8521	7321	6843	7130
NUB1	2302	2715	3907	3499	2336	2625
PGM3	907	987	1334	1183	1355	1354
RWDD2A	159	187	163	157	224	241
CLK1	679	732	1515	1319	1551	1535
POLR3B	699	787	869	733	617	733
ANGEL1	2007	2279	2498	2255	2581	2376
RNF14	2014	2279	2601	2234	2907	2764
DNASE1L1	2231	2621	2556	2198	3309	2629
DDX11	1330	1327	1179	1104	1276	1075
HEBP1	1055	1263	1574	1351	1877	1759
GPRC5A	42	40	135	103	74	134
MAMLD1	708	866	860	819	1459	1502
CD6	43	83	43	58	98	99
TACC3	2279	2702	1581	1506	1024	907
UFL1	1314	1401	1355	1381	1587	1414
POLA2	430	513	395	398	376	305
ZC3H3	725	955	868	760	888	1002
CAPN1	5415	6389	7323	6231	7203	7592
ACP3	256	309	235	192	461	315
MDH1	5192	5975	5601	4988	8082	7495
SLC30A9	2557	2911	2742	2577	2955	2825
MTMR11	105	87	146	115	172	164
COX15	914	1034	1145	942	1000	992
CCDC88C	596	730	576	508	1936	1318
YAF2	275	314	344	314	355	361
ZMYND11	792	931	888	754	923	1000
WAS	1250	1518	1703	1590	1463	1612
DPEP1	7	1	15	10	8	3
BID	1711	1945	1986	1761	1877	2109
MATR3	6476	6925	7728	7263	8010	8564
NPC1L1	6	1	5	17	17	19
XYLT2	1720	2059	1878	1646	2906	2675
RGPD5	124	221	95	332	249	369
STMN4	1	0	0	4	1	0
NUDCD3	1357	1579	1490	1438	2163	2043
ISL1	0	0	0	0	0	0
CHDH	9	4	3	0	7	7
IL20RA	3	0	5	1	2	3
CLCA1	0	0	0	0	0	2
CLCA4	82	59	67	66	284	151
GLT8D1	890	1031	832	834	1414	1239
ATP2C1	4956	5455	5910	5376	7662	7446
IGF1	2	3	11	2	0	0
SLC38A5	280	397	476	468	385	414
RALBP1	6346	7121	7359	6375	8692	8305
RUFY3	551	482	625	661	809	763
CNTN1	1	0	0	1	1	0
SLC11A1	1183	1253	1913	1610	1623	2507
WWTR1	158	187	145	124	389	280
AGPS	2816	3009	3464	3123	2508	3120
ZNF285CP	0	0	0	0	4	0
STEEP1	409	473	541	527	520	535
ATP1A2	9	8	5	4	11	13
TTC27	688	826	961	872	821	895
ZNF582	29	40	32	35	20	51
VSIG2	39	60	9	12	141	30
PHLDB1	2151	2439	2336	1950	2147	2275
MARCO	1167	1320	911	756	1292	1025
CYP24A1	6	1	3	2	1	0
PRDM11	59	65	86	74	79	104
SYT13	0	3	0	0	4	0
SNAI2	41	32	37	41	16	20
CD74	4851	5965	9361	7855	5393	7545
HGF	2	0	0	0	1	1
ZRANB1	1187	1307	1644	1496	2170	2165
NCDN	1685	2045	2119	1841	1977	2258
ADGRA2	228	224	183	224	186	203
CCT8L1P	0	0	0	0	0	0
ZFP64	432	445	536	495	681	654
MNAT1	325	329	356	333	404	470
SAMD4A	78	77	85	68	358	189
RUNX3	11967	14646	15877	14413	10512	14727
MRE11	903	976	856	779	947	822
PLEKHB1	65	64	61	56	74	100
SERPINB1	1457	1499	2445	2148	1331	2021
CYP3A43	3	0	0	2	1	3
SLC7A9	8	5	6	1	8	4
SPAST	887	957	1034	966	914	998
NRXN3	11	16	14	11	81	61
OSBPL5	464	534	394	312	997	800
AQR	1972	2285	2306	2117	2266	2315
CPS1	210	240	182	204	246	255
C8B	0	0	0	0	0	0
FHL1	87	106	51	56	100	62
RTF2	2109	2389	2869	2658	2868	3018
GABRA1	4	4	0	1	1	1
NLRP2	102	102	108	114	193	153
SLC45A4	598	682	751	671	792	781
RNF10	5098	5690	6119	5280	7382	7286
ZNF839	304	348	304	266	421	356
ZDHHC6	1952	2104	2195	1963	2228	2435
GRAMD1B	1219	1276	1553	1396	2568	2568
RNH1	2265	2897	3025	2580	3424	3015
NDUFS1	2025	2175	2122	1916	2502	2446
RB1CC1	2747	3012	3345	3039	3888	3995
ERP44	2135	2384	3868	3450	3244	3996
ALAS1	13369	16284	17193	15463	16190	14932
BIRC3	8661	9319	18211	17054	10808	16626
AKAP11	5073	5533	5236	4953	5174	4687
GLRX2	831	943	995	925	839	903
SNAPC1	463	463	559	478	621	736
DERA	615	749	630	582	658	531
STRAP	4379	4884	4933	4271	5697	5852
ABCC2	14	17	20	22	24	34
DEF6	1215	1307	1613	1307	1263	1606
PLEKHO1	15743	18116	20043	18668	23409	21906
GCLM	3463	3770	6799	6068	4735	6984
UBR2	4410	5017	5129	4770	6109	5806
EHD2	3786	4248	4505	3999	3504	3542
DEPDC1	534	574	214	218	186	110
CCDC28A	404	450	456	445	660	654
RRAGD	1110	1222	1828	1679	2424	2625
HSF2	314	320	309	268	499	494
PHF20	1933	2183	1907	1722	2818	2520
HSD17B6	90	99	63	50	78	84
NR1H3	779	917	1439	1305	855	908
TYMP	1598	1982	8968	7715	1512	5220
NCAPH2	1054	1232	1356	1170	1077	1295
TOMM34	1268	1444	1370	1191	2119	1813
SEC63	5778	6328	7088	6304	6810	6937
KPNA6	4467	4911	4380	3998	5538	5052
VIM	87188	100742	82984	72573	153382	97363
RTEL1-TNFRSF6B	271	255	262	254	465	317
FAS	32	26	34	36	35	26
RNASET2	1252	1409	1503	1336	2138	2036
CD44	27623	32466	28242	25005	34059	30952
KCNG1	432	513	504	439	817	745
AGPAT4	1623	1543	2296	2226	2647	2451
SLAMF7	970	1132	2977	2670	1688	2308
BTN3A1	1804	1883	2961	2816	2987	3766
MIPEP	361	416	390	350	434	456
PRKCH	891	1166	1101	948	1252	1524
INSRR	6	10	3	9	5	10
IFNGR1	3316	3654	3865	3455	3812	4544
B4GALT7	412	479	490	484	459	540
SH2D2A	229	234	407	378	193	364
VRK2	1615	1961	2727	2590	1412	1986
TNFRSF1B	10315	12415	17184	15316	24405	28192
VEZT	1157	1369	1527	1429	1811	1786
POU2F2	10905	12182	11988	11377	20373	16011
BRD9	9124	9890	10979	10076	10812	10078
SNX1	3112	3462	3984	3665	3757	4102
TBPL1	270	285	288	274	327	401
ARNTL2	4276	4414	3957	3548	8842	6470
BCLAF1	6532	7344	7508	6940	6649	7494
SLC39A9	2701	2980	3212	2973	3635	3875
ANK1	65	26	61	58	31	52
IBSP	0	1	0	2	5	2
TFB1M	386	431	452	382	534	468
RABEP1	2926	3524	3892	3407	3956	4172
HMGB3	1097	1273	948	879	1071	1081
NUP160	2500	2905	3412	3190	3377	3395
BAK1	2969	3516	5097	4513	5080	5902
MUSK	0	0	0	2	2	3
IKZF2	1	0	0	1	0	1
GRN	16906	20085	32270	27333	24771	31134
FAM13B	1179	1214	1602	1415	1331	1463
ARHGAP31	3048	3777	3194	2961	3894	3402
CENPQ	935	990	871	739	572	574
SARS1	5782	6696	7503	6927	7387	7489
RANBP3	1621	1913	2046	1949	1856	2050
ARID4A	1563	1677	1983	1821	1628	1888
EIPR1	812	1001	1021	988	1022	1012
PNPLA6	4506	5178	4837	4193	7276	6121
IFT88	412	435	449	392	413	417
ALG1	572	735	847	744	736	876
ZCCHC8	951	1140	1440	1396	1468	1626
ABCF2	1406	1781	1707	1600	1888	2023
CHPF2	2065	2448	3197	2844	2729	3478
LRRC7	39	37	31	35	60	46
FUT8	1478	1600	1562	1341	1585	1735
UBA6	4755	5131	5820	5158	5823	5681
GAB2	1712	1893	2295	2163	3156	3371
ATP6V0A1	4781	5315	5458	4831	8328	7504
PIAS1	1777	2006	2263	2014	1807	1990
SLC4A7	5159	5590	3595	3287	8141	4806
APBA2	268	220	352	250	370	379
MAP2K3	3782	4418	4802	4418	9499	7919
CLXN	3	3	9	4	7	4
TMSB10	25564	29888	31271	27456	37826	31822
ASTE1	162	183	185	160	175	195
RNF19A	1738	1819	2091	2006	3344	2845
PEX3	113	149	202	173	153	190
GABARAPL2	1345	1425	1707	1503	2196	2218
MYOC	0	2	0	0	0	0
SH3YL1	360	349	407	361	515	515
FAM136A	1275	1331	1579	1362	1412	1611
VCL	8938	10213	7533	6530	7866	6434
DEPDC1B	337	399	234	192	181	163
DAPK2	352	408	413	402	276	298
NSMAF	2037	2375	3421	3137	3343	3471
ADSS2	3426	3830	3561	3316	4271	3887
STAP1	1	0	80	63	1	27
TIMP2	4612	5405	7251	6112	5304	5746
RFC1	2639	3158	2796	2405	2645	2798
TBC1D23	1865	2041	2188	1993	2433	2310
CUL3	3285	3663	3361	2934	3760	3695
MYOM2	0	2	0	0	0	0
OTC	0	0	0	0	0	0
CYP46A1	44	35	51	62	40	35
ZZZ3	1256	1432	1534	1539	1849	1817
SLC18A1	12	14	17	16	10	15
USP2	588	785	687	636	1322	936
CASR	7	7	10	6	5	6
TUBG2	678	683	708	679	997	803
RPL26L1	347	443	412	402	414	454
FLT4	2	0	1	0	2	2
NSUN2	16549	18983	21774	19844	16471	18611
FBXO42	909	996	960	940	1271	1377
MFAP3	883	961	1131	952	1088	1237
MRI1	552	572	592	558	721	648
METTL1	457	617	638	582	405	525
HOXC8	1	0	5	1	3	1
AGA	219	242	331	271	317	303
PI4K2B	680	724	831	714	937	761
BOD1L1	3519	3878	4221	4027	4919	4701
MAT2B	1823	2044	2231	2091	2413	2520
TLL1	0	0	0	3	0	0
EDC4	2473	2926	2974	2620	3113	3231
TRIO	32097	35234	43142	39829	67470	58119
VCAN	36	54	35	38	51	33
CLEC16A	1311	1561	1434	1314	1663	1580
MSR1	363	347	613	518	1744	2116
CDH1	7	5	7	7	5	7
MTREX	3170	3498	3458	3148	3474	3560
DNAH5	18	19	10	26	28	35
ZFYVE16	2896	3005	5838	5078	3424	4521
RIPOR1	2882	3353	2927	2614	4583	4006
C6	0	0	1	0	0	0
RAI14	1808	2089	2474	2421	3839	3613
SOX30	1	5	2	3	0	1
PNKP	2070	2214	2541	2295	2849	2660
BEST2	6	3	4	2	6	2
PHLPP2	501	515	484	484	582	550
SPDL1	755	837	640	521	507	480
STAU2	1060	1152	1139	997	1202	1198
SLC66A1	640	746	878	815	837	941
CTNS	1065	1308	1835	1588	1808	1903
RTN4R	100	129	147	109	199	258
PHF23	1373	1741	2119	1888	1606	1898
CDH10	0	3	1	0	1	1
INPP4A	1894	2111	1776	1724	3979	3319
RAB27B	1271	1314	2162	1796	3463	2605
PSMA4	3573	3933	5848	5269	3753	4547
MYO16	18	31	32	36	153	143
LSG1	1742	1998	2538	2238	2058	2341
PARP3	116	148	154	141	155	151
TNC	3	1	0	2	10	7
THAP3	340	324	465	395	455	493
RIPOR3	97	66	143	129	256	145
TDP1	578	730	553	508	858	730
AIFM2	1601	1851	3092	2697	2071	3032
C2orf83	3	2	1	3	2	0
SPATA7	166	162	133	157	286	248
MED17	1462	1666	1811	1603	1748	1962
RETSAT	691	716	784	679	932	899
CAPG	5484	6940	8266	7407	4955	6563
AP2S1	5513	6625	6522	5700	7318	6995
USH2A	1	1	1	0	2	2
ZPBP	0	0	0	0	0	0
TG	53	61	71	83	89	86
ADAM28	1124	1256	1773	1491	526	848
BARX2	1	2	2	3	3	3
DCUN1D1	1738	1855	2253	1965	1842	2109
JADE2	1093	1211	2021	1772	1630	2088
ZIC2	498	522	625	641	827	912
LCP2	3335	3937	5762	5039	5946	6630
TRIT1	3563	3937	3930	3554	3861	3843
ADRB1	216	212	267	256	297	396
GUCA2B	0	3	1	0	0	5
CUL7	1929	2069	2140	1916	3058	2666
CTNNA1	14409	16458	18329	16401	19220	19651
PHKA2	397	428	383	372	615	534
CNTLN	1095	1202	1208	1156	974	990
EPHA3	3	0	0	0	1	1
HSPA5	24963	27979	49128	42971	38759	47293
DSG2	697	789	1342	1117	1525	2041
GEMIN8	159	191	198	136	273	220
OFD1	852	896	1033	931	1216	1129
GPM6B	27	5	27	26	16	17
MAGEC2	0	0	0	0	0	0
PREX2	0	0	0	0	0	0
WDR37	2201	2350	1989	1754	2906	2416
YTHDC2	1042	1110	1059	1007	985	949
CTPS2	482	551	514	423	574	586
ATP6V1H	4449	5110	7652	7006	7196	7827
POLR2B	5039	5837	6270	5488	5831	5984
FAM214A	596	605	643	629	772	853
ARAP2	23	24	20	25	30	23
TPR	6316	6900	6408	5853	6680	6024
CP	12	14	7	15	22	16
KATNIP	917	997	1038	976	1380	1589
DTNBP1	416	473	518	497	590	612
XK	499	634	407	310	364	286
ANO2	3	0	1	0	4	1
C12orf4	752	821	1000	896	593	776
SCML1	30	35	70	48	63	79
WWC3	416	492	288	254	451	319
ARHGAP6	20	39	35	46	20	28
FAM184B	10	5	10	8	23	8
MAP4	10946	12872	11369	10209	12061	10922
GOPC	1905	2121	2083	1827	2047	2193
ROS1	12	11	11	16	2	8
USP28	946	1005	1284	1151	1300	1418
HDAC9	5958	6676	6642	6081	14674	9355
TSPAN17	1847	2008	2115	1925	2999	2709
NOP16	585	662	719	669	565	653
CC2D2A	423	458	434	382	494	442
RRM2B	1767	1911	1892	1756	2175	2109
ZNF800	1038	1098	1356	1281	1216	1311
TNFRSF17	3	2	1	2	2	1
SNX29	874	1016	1087	943	1211	1172
LMO3	3	1	2	4	0	4
MRPS10	3138	3582	3848	3431	4256	4384
GUCA1A	0	2	0	2	1	2
RSF1	2980	3248	3366	3069	3609	3652
VPS13D	2913	3307	3472	3456	4418	4452
CELF2	6069	6854	5622	5291	6952	6161
FAM120A	6827	7958	7259	6685	9761	8708
R3HDM1	2146	2247	1947	1866	2561	2206
COL9A2	2366	2688	2806	2692	4146	4562
KITLG	923	1057	1389	1511	1958	1741
ERCC8	466	457	457	389	454	432
ADAMTS6	39	52	54	43	125	109
H6PD	2719	3210	2480	2132	4188	3112
VAMP3	2043	2397	2635	2429	2890	3064
PER3	332	382	355	252	350	362
UTS2	615	754	568	548	919	767
TNFRSF9	2021	2050	2571	2427	1520	1888
EPN3	11	8	10	9	4	3
LTBP1	57	83	133	60	87	88
RCN1	1983	2230	2733	2335	2707	2657
ELN	7	10	4	2	6	10
RFC2	698	886	806	719	585	612
ARID1B	1241	1572	2185	1965	1688	2157
CLPTM1L	27555	30198	38389	34371	40177	43800
NEDD4L	796	843	941	860	1632	1535
FOXP3	3	8	11	5	1	7
PPP1R3F	79	78	79	88	84	101
HEXB	5353	5876	9294	7939	6559	8203
PTCD2	488	559	556	466	479	399
NEXMIF	23	31	25	17	30	23
