Unnamed: 0	GSM4210635	GSM4210636	GSM4210639	GSM4210640	GSM4210643	GSM4210644
ST7	217	276	170	239	184	279
CDC27	1312	1208	880	1224	1197	1370
SLC4A1	1	0	2	5	0	1
CALCR	0	0	0	0	0	4
HCCS	395	521	313	638	349	719
DVL2	283	793	442	1149	432	986
PRSS22	7	11	16	20	8	21
UPF1	2697	2727	3075	4635	3701	4482
SKAP2	2977	3347	1910	2895	2336	3630
SLC25A5	3906	4778	5013	6910	5488	7444
MCUB	348	637	363	956	273	772
HOXA11	0	0	0	0	1	0
POLR2J	537	760	619	1115	734	1345
DHX33	496	368	441	446	591	492
MEOX1	1	1	1	2	0	6
THSD7A	0	7	5	2	3	2
LIG3	406	471	401	507	433	522
RPAP3	221	583	280	667	290	739
ACSM3	26	38	20	51	16	39
REXO5	36	36	27	45	11	39
CIAPIN1	581	499	542	586	641	587
SPPL2B	231	461	470	1136	372	974
FAM214B	2137	2897	1428	2659	1780	3064
COPZ2	33	57	60	112	36	85
PRKAR2B	101	172	58	142	90	110
MSL3	548	892	628	1486	516	1173
CREBBP	2276	2151	2867	3571	3173	2992
TSPOAP1	47	106	72	294	33	163
MPO	53	147	124	278	51	204
PON1	0	0	0	0	0	2
GCFC2	161	154	148	312	187	259
WDR54	19	61	32	126	18	73
CROT	61	144	61	164	28	190
ABCB4	56	42	58	104	58	141
KMT2E	1835	1965	1662	2609	1936	2613
RHBDD2	1038	1753	797	1576	1053	1653
SOX8	30	10	83	109	51	27
IBTK	1636	1127	1306	1019	1439	1280
ZNF195	301	259	362	403	398	420
MYCBP2	3069	2689	2273	3487	2258	3824
FBXL3	1811	1871	1334	2391	1316	2084
ITGAL	1301	3147	1440	4416	1158	3314
PDK2	44	374	114	527	86	448
ITGA3	1859	5327	1412	4362	1412	4643
ZFX	1252	482	1372	704	1202	669
LAMP2	7860	8966	7738	10329	7946	10657
ITGA2B	4	3	0	31	3	0
ASB4	13	6	13	6	13	18
GDE1	684	2224	572	2380	642	2244
REX1BD	646	1119	860	1897	995	1946
CRLF1	50	32	57	11	79	30
OSBPL7	21	153	57	416	36	240
TMEM98	0	0	0	0	0	3
YBX2	0	1	2	2	4	4
KRT33A	0	0	0	0	0	0
MAP3K14	482	1312	486	1548	671	1614
ABCC8	7	14	14	16	12	20
CACNG3	0	0	0	0	0	0
TMEM132A	631	430	452	384	673	360
AP2B1	2453	2812	2318	3021	2376	3044
TAC1	0	0	0	0	0	0
ZNF263	483	621	748	1100	748	775
CX3CL1	12	10	16	26	19	13
SPATA20	1214	2240	279	843	384	777
CACNA1G	16	61	14	29	18	16
TNFRSF12A	144	762	342	989	390	1012
DLX6	3	7	1	2	1	10
MAP3K9	20	18	34	69	45	94
RALA	1797	2267	1784	2469	2053	2614
BAIAP2L1	145	64	201	89	317	83
KDM7A	1432	1265	1600	2355	1666	2247
ETV1	0	0	0	2	0	1
AGK	391	318	318	410	313	424
ALDH3B1	1959	4329	1220	4078	1800	4978
TTC22	12	17	20	64	12	24
PHTF2	835	1058	622	1157	631	1256
CCL26	1	0	0	0	2	0
FARP2	1352	660	987	648	1198	815
USH1C	0	0	1	1	0	0
GGCT	420	618	355	698	466	782
DBF4	253	353	214	353	209	318
TBXA2R	25	32	26	59	39	40
IFRD1	990	600	1189	696	957	644
LGALS14	1	3	0	0	1	3
COX10	288	447	250	420	270	436
GTF2IRD1	173	414	156	317	188	376
PAF1	449	564	652	975	828	890
VPS41	1397	2133	979	2328	1142	2468
ARHGAP44	4	2	4	12	2	16
ELAC2	934	1064	758	1593	957	1452
SCIN	1886	3575	729	1736	1113	2945
ARSD	328	652	274	696	403	846
PNPLA4	76	117	53	150	47	137
MYH13	0	0	0	0	0	0
ADIPOR2	1323	1230	1066	1237	1234	1063
CDKL3	10	33	8	37	6	29
UPP2	0	1	0	0	0	0
PRSS21	91	126	36	83	77	126
MARK4	441	512	488	806	630	856
PROM1	0	0	0	3	2	3
CCDC124	552	682	619	919	679	947
CEACAM21	24	50	35	57	21	28
PAFAH1B1	2987	3266	3145	4079	3008	3985
NOS2	1	4	7	5	0	1
DNAH9	2	0	0	0	1	6
KIAA0100	4008	7687	3098	7577	3608	8208
SLC13A2	0	0	0	0	0	0
GAS7	3712	7440	6035	10279	8039	12734
TRAPPC6A	312	430	363	690	368	615
MATK	2459	4241	1574	3262	2087	3948
CEACAM7	0	0	0	0	0	0
CD79B	17	26	124	250	77	165
SCN4A	1	0	0	3	2	3
ST7L	165	237	121	278	110	202
TKTL1	56	109	3	36	11	28
PAX6	22	31	2	3	5	5
RPUSD1	227	493	318	762	349	810
RHBDF1	288	383	92	259	270	353
LUC7L	834	463	950	1114	1016	906
CACNA2D2	4	8	15	49	17	11
BAIAP3	12	17	30	90	31	26
TSR3	487	783	601	1154	650	1087
PIGQ	270	559	267	741	296	691
CRAMP1	962	555	775	828	1024	786
TEAD3	50	222	41	218	36	217
SELE	3	2	0	0	0	0
DNAJC11	897	940	901	1387	1070	1400
FMO3	1	11	1	1	2	11
MYLIP	111	101	421	257	349	287
NOX1	2	3	6	9	1	1
E2F2	2	10	8	25	1	19
PSMB1	1895	1677	1645	1904	1824	1926
SYN1	13	13	26	1	25	22
JARID2	2488	1771	4009	2136	3880	2443
CDKL5	150	127	191	176	176	198
CAMK1G	192	2	129	4	233	4
CDK11A	466	516	877	1399	821	1108
NADK	2311	4781	1754	5610	2355	6464
TFAP2B	0	0	0	0	0	0
TFAP2D	0	0	0	0	0	0
DLEC1	13	15	30	35	20	25
CYTH3	918	490	896	668	995	637
ADAM22	7	10	7	21	4	14
SYPL1	1855	1615	1487	1775	1670	1852
CYB561	354	306	366	496	415	390
SPAG9	8369	4975	8784	4702	10167	5353
CELSR3	18	62	42	142	22	69
AASS	9	12	45	59	22	40
PLEKHG6	10	14	9	10	8	25
SS18L2	209	217	258	338	238	319
MPND	644	692	681	1062	860	1434
MGST1	1342	1638	1074	960	1339	1408
CRY1	556	338	771	481	861	385
PGLYRP1	4	0	1	2	0	10
NFIX	240	16	119	49	136	41
ST3GAL1	4474	2955	3312	2825	4437	3356
MMP25	91	82	49	223	71	246
IL32	139	80	798	902	239	184
PKD1	1358	1244	1324	2206	1680	2109
MAPK8IP2	5	9	8	7	9	10
MED24	532	899	448	1302	525	1125
RHOBTB2	361	3259	441	3447	529	3325
HEATR5B	578	1134	438	1258	502	1311
SEC62	1984	3205	2120	3237	1960	3228
RPS20	5935	6281	9130	11004	7420	8486
CSDE1	11904	13519	12219	14702	11723	14665
UBE3C	3428	2554	2867	2806	3228	2997
REV3L	393	646	429	729	314	649
TENM1	7	5	60	76	10	37
PAX7	0	0	0	0	0	0
MASP2	30	44	52	90	31	76
IYD	1	5	1	3	4	2
FAM76A	109	227	78	290	115	318
TRAF3IP3	141	260	403	1022	205	529
POMT2	187	311	173	296	198	341
VTA1	613	904	600	891	567	966
MLXIPL	546	997	375	891	453	1120
BAZ1B	1746	2366	1465	2756	1734	3121
RANBP9	721	1127	925	1268	1065	1260
ETV7	24	10	22	15	32	1
SPRTN	200	200	200	260	241	264
METTL13	554	1103	516	1108	594	1219
DYRK4	147	428	152	521	167	730
ZNF207	4449	3455	3643	3962	4081	3878
UQCRC1	2814	4887	2591	4904	2818	5097
STARD3NL	1103	859	1307	1009	1479	1235
CD9	8664	14410	6284	11281	7290	13233
HHATL	0	2	0	0	1	2
NCAPD2	276	900	229	1163	267	936
IFFO1	153	988	180	1779	200	1951
GIPR	4	3	21	37	6	21
PHF7	30	110	57	176	68	245
SEMA3G	123	364	74	225	82	277
NISCH	522	2011	1211	4217	1147	4076
STAB1	15977	20715	25056	44428	33298	52677
FUZ	52	217	68	311	61	320
SLC6A13	21	3	0	5	12	3
IDS	2522	4588	2316	5028	2540	5087
PRSS3	1	5	0	0	3	5
ZNF200	278	241	309	444	224	342
CD4	3233	5326	3193	8432	3841	8179
LRRC23	81	111	54	133	65	118
BTK	1010	1828	638	1874	901	2171
HFE	30	143	33	190	66	259
SCMH1	93	105	113	161	117	185
FYN	770	1293	1250	2722	794	1487
HIVEP2	5395	527	6230	1282	5729	798
FMO1	5	13	5	0	0	1
ELOA	3363	1575	3089	1630	3738	1859
LYPLA2	900	1109	931	1552	1165	1695
CLCN6	621	682	569	1018	710	1074
MRC2	415	568	1000	2352	1012	1963
NME1-NME2	42	24	6	50	39	41
SLC6A7	18	23	48	115	24	62
TSPAN9	2	7	6	1	1	0
BTBD7	874	1159	1175	1218	1696	1376
APBA3	391	385	541	564	601	590
MKS1	35	140	57	198	43	198
ABHD5	499	1521	360	1187	528	1289
ANOS1	61	158	80	295	87	238
AKAP8L	692	1025	852	1838	863	1445
MBTD1	222	487	234	600	223	693
UTP18	813	1172	737	1338	838	1407
RNF216	789	963	896	1500	883	1386
TTC19	499	658	613	1013	620	1170
PTBP1	7285	4572	8944	6752	9108	6285
DPF1	2	1	8	2	2	4
SYT7	11	9	7	17	5	9
LARS2	277	404	217	493	234	525
PIK3C2A	692	934	581	1126	469	784
PLAUR	14658	4238	16586	4218	18573	4806
ANLN	25	29	62	105	12	67
WIZ	1111	758	1046	986	1484	1071
RABGAP1	561	781	617	1162	688	1189
DCN	2	1	3	5	5	1
QPCTL	137	194	211	377	193	305
PPP5C	584	723	418	877	464	783
CEP68	323	745	240	846	246	752
MAP4K3	990	1534	728	1319	795	1454
ZBTB32	1	0	2	3	5	11
TYROBP	10737	16990	14878	25049	16361	26443
LDAF1	178	261	125	267	126	285
GABRA3	0	0	0	0	0	0
BRCA1	45	104	58	133	32	152
ERCC1	561	924	639	1528	959	2078
CD22	324	715	316	620	447	1067
SEMA3B	14	38	12	16	9	11
MBTPS2	411	519	226	479	309	530
PRICKLE3	159	195	124	240	165	250
LTF	6	3	15	74	19	87
EXTL3	395	848	299	1018	462	1050
NR1H4	0	0	0	0	0	0
ELOVL5	4485	3276	3660	2853	4559	3887
ALOX5	1069	1873	632	4082	240	425
KDM5D	785	1287	865	1827	857	1663
CALCOCO1	811	1816	592	1871	747	1963
UBR7	711	1523	463	1252	600	1297
MAP4K5	976	974	894	1163	906	1138
EHD3	220	545	213	693	263	793
PSMC4	824	748	782	754	945	735
MAN2B2	1739	2519	1617	3319	2140	3475
SLC7A14	1	1	3	2	8	3
CLDN11	2	0	8	5	5	2
SLC25A39	1509	2415	1318	2889	1762	2733
MVP	5512	5373	4169	6515	6082	7456
NUB1	2125	1355	1344	1802	1427	1716
PGM3	865	581	971	685	1101	774
RWDD2A	68	158	79	213	81	161
CLK1	1747	1807	2507	3653	2053	2735
POLR3B	81	132	54	203	79	188
ANGEL1	825	2078	618	1904	807	2429
RNF14	860	1153	636	1095	712	1241
DNASE1L1	1059	1671	808	1638	1116	2083
DDX11	168	330	85	225	378	789
HEBP1	671	994	757	1150	783	1117
GPRC5A	94	2	192	9	288	13
MAMLD1	1077	57	976	28	1523	33
CD6	169	221	1024	2098	322	690
TACC3	156	861	468	1712	297	1309
UFL1	712	1311	689	1624	645	1521
POLA2	152	219	149	288	167	273
ZC3H3	449	393	361	610	486	560
CAPN1	2561	3919	2319	4454	2734	5139
ACP3	123	198	62	201	55	258
MDH1	4120	5478	2238	3900	2733	4753
SLC30A9	950	1299	660	1170	847	1691
MTMR11	129	206	39	112	82	138
COX15	254	676	277	747	239	882
CCDC88C	151	564	565	1475	327	1094
YAF2	173	291	221	402	172	356
ZMYND11	1019	1124	808	1358	1048	1449
WAS	476	1462	608	2470	677	2348
DPEP1	0	1	0	0	0	0
BID	4272	1345	3807	1412	4632	1729
MATR3	3432	2832	4127	4359	3809	3587
NPC1L1	0	0	0	0	0	0
XYLT2	93	383	103	700	99	556
RGPD5	418	439	813	142	675	71
STMN4	0	0	1	3	4	1
NUDCD3	528	969	522	1307	523	1372
ISL1	0	0	0	4	0	1
CHDH	8	5	2	13	1	3
IL20RA	0	0	0	0	0	0
CLCA1	0	0	0	0	0	0
CLCA4	0	1	0	2	3	1
GLT8D1	190	432	201	465	161	514
ATP2C1	2819	1856	3031	1933	2684	2042
IGF1	42	85	115	616	105	667
SLC38A5	36	19	49	73	64	66
RALBP1	1402	3012	1135	3083	1299	2996
RUFY3	2671	752	1895	811	1919	912
CNTN1	0	0	0	0	0	0
SLC11A1	1061	2627	1094	3184	1289	2696
WWTR1	189	382	92	222	115	272
AGPS	1111	1739	899	1711	982	2050
ZNF285CP	0	0	2	2	0	0
STEEP1	169	275	193	360	219	390
ATP1A2	0	3	0	0	0	0
TTC27	237	171	268	211	244	187
ZNF582	47	43	52	83	39	81
VSIG2	10	16	1	8	2	18
PHLDB1	2622	443	2997	294	3501	428
MARCO	118	90	97	210	199	307
CYP24A1	4	0	1	5	0	0
PRDM11	110	82	142	164	146	168
SYT13	0	0	4	0	0	0
SNAI2	0	0	0	0	0	0
CD74	51461	43753	114294	119664	117069	120945
HGF	53	384	51	881	90	892
ZRANB1	502	746	520	895	488	741
NCDN	691	492	895	850	1018	741
ADGRA2	26	45	37	118	63	183
CCT8L1P	0	0	0	0	0	0
ZFP64	52	180	66	271	59	260
MNAT1	48	56	51	113	42	116
SAMD4A	184	475	213	839	328	881
RUNX3	835	2469	1376	4796	1036	3558
MRE11	275	527	257	710	244	738
PLEKHB1	26	16	80	158	34	66
SERPINB1	2104	1889	1559	2111	1884	2455
CYP3A43	3	1	7	7	4	8
SLC7A9	1	1	0	0	0	1
SPAST	373	917	316	851	340	918
NRXN3	2	1	1	3	4	7
OSBPL5	169	468	163	763	277	871
AQR	947	1115	989	1201	891	1218
CPS1	14	23	0	0	3	0
C8B	0	0	0	0	0	0
FHL1	755	1963	565	1449	586	1747
RTF2	1286	2129	1228	2223	1409	2529
GABRA1	3	0	0	1	2	1
NLRP2	183	333	127	203	37	38
SLC45A4	82	593	158	1244	165	1262
RNF10	2537	2455	2622	2953	3307	2946
ZNF839	94	161	90	238	84	274
ZDHHC6	1032	842	1053	1204	1162	1217
GRAMD1B	23	168	28	167	15	255
RNH1	2615	3318	2488	4111	3164	3905
NDUFS1	989	1264	717	1268	757	1319
RB1CC1	1223	1369	1146	1550	1160	1346
ERP44	1993	1500	2113	2035	2016	2065
ALAS1	8534	5555	5134	4425	7271	6659
BIRC3	14395	1323	8052	1988	8734	2018
AKAP11	720	1972	548	2655	576	2787
GLRX2	292	511	297	551	283	611
SNAPC1	172	115	222	186	297	185
DERA	581	854	288	796	372	784
STRAP	2022	1566	1838	1905	2188	1947
ABCC2	9	18	23	12	15	21
DEF6	226	840	454	2055	259	1525
PLEKHO1	3880	7349	2674	7091	3429	7490
GCLM	3227	527	5468	475	6587	593
UBR2	1094	1638	904	1953	918	1926
EHD2	27	9	33	6	38	4
DEPDC1	11	5	11	23	5	11
CCDC28A	234	518	216	577	224	665
RRAGD	872	1790	1021	1981	1249	2237
HSF2	109	153	147	214	117	266
PHF20	871	801	819	1172	857	1145
HSD17B6	2	6	8	14	4	9
NR1H3	2554	2655	2291	2687	3719	3884
TYMP	4349	5034	4999	8536	6113	8565
NCAPH2	460	712	594	1039	569	1002
TOMM34	667	513	504	571	578	604
SEC63	1442	1556	1700	2048	1621	2249
KPNA6	1754	1591	1468	2056	1753	2136
VIM	120617	43780	119800	48838	128319	59612
RTEL1-TNFRSF6B	124	126	136	224	149	232
FAS	264	287	273	253	153	241
RNASET2	2138	3851	5179	11007	4308	9214
CD44	55675	10963	43530	10165	49673	11306
KCNG1	20	2	62	67	28	54
AGPAT4	609	1038	612	1528	459	917
SLAMF7	43892	7131	40034	5601	37997	6283
BTN3A1	315	762	817	2128	440	1460
MIPEP	231	400	106	361	174	484
PRKCH	461	708	677	1293	435	792
INSRR	1	0	0	0	0	0
IFNGR1	1770	3847	1500	3630	2101	4858
B4GALT7	263	453	215	682	333	628
SH2D2A	14	9	137	157	36	50
VRK2	464	480	390	457	351	481
TNFRSF1B	15817	19976	10249	19449	15801	21746
VEZT	905	835	808	880	962	913
POU2F2	2370	397	1829	788	2952	1084
BRD9	739	651	805	1001	849	903
SNX1	2493	4174	1946	4174	2357	5169
TBPL1	124	137	146	264	160	182
ARNTL2	703	163	263	134	391	224
BCLAF1	2557	2765	2590	3767	2372	3253
SLC39A9	1461	1736	1204	1728	1399	1966
ANK1	23	26	60	91	18	39
IBSP	1	0	11	0	7	0
TFB1M	118	134	91	243	65	217
RABEP1	1476	1485	1712	2116	1619	2256
HMGB3	197	267	166	358	203	354
NUP160	845	815	721	1389	738	954
BAK1	1396	1655	902	1750	1157	1964
MUSK	4	1	0	0	1	0
IKZF2	13	72	100	244	24	80
GRN	30640	50081	40555	91618	48195	83568
FAM13B	1573	3419	1397	2894	1395	3345
ARHGAP31	5819	2481	4313	1871	5644	3031
CENPQ	32	58	45	91	32	90
SARS1	1587	1899	1632	2490	1803	2428
RANBP3	723	1027	861	1731	1037	1501
ARID4A	593	1020	412	1299	404	1322
EIPR1	218	364	185	466	205	435
PNPLA6	2350	4643	1931	5340	2261	5702
IFT88	41	76	61	123	39	118
ALG1	338	690	337	780	345	857
ZCCHC8	572	581	546	798	732	852
ABCF2	703	573	851	595	961	718
CHPF2	1198	1646	1588	2531	1870	2692
LRRC7	18	5	15	9	13	17
FUT8	22	51	42	117	55	111
UBA6	1196	832	1041	1080	1228	1229
GAB2	1814	1178	1691	1777	2040	2077
ATP6V0A1	1941	3029	1300	3279	1897	3805
PIAS1	1212	1756	1067	2040	1168	2228
SLC4A7	1365	1142	1291	1440	1385	1469
APBA2	11	9	94	101	29	73
MAP2K3	7027	3390	6658	3106	7411	3385
CLXN	0	1	2	11	5	1
TMSB10	15365	16413	14299	19769	14595	22054
ASTE1	91	112	113	224	105	198
RNF19A	2978	1962	1767	2025	1755	1973
PEX3	87	126	123	241	116	201
GABARAPL2	1293	1610	1038	1597	1069	1521
MYOC	0	0	0	0	0	0
SH3YL1	160	285	203	421	203	388
FAM136A	314	575	365	990	310	761
VCL	1055	2658	754	1674	762	2234
DEPDC1B	12	8	27	25	27	15
DAPK2	14	30	14	46	16	32
NSMAF	2313	1697	2091	1667	2687	1832
ADSS2	1492	1477	1776	1496	1870	1514
STAP1	11	22	16	59	16	34
TIMP2	9765	18098	7036	18631	8865	22009
RFC1	302	702	264	857	233	837
TBC1D23	1453	1363	1056	1223	1220	1250
CUL3	1547	1747	1539	1808	1843	2072
MYOM2	6	1	0	9	0	1
OTC	0	0	0	0	0	0
CYP46A1	37	20	32	27	19	22
ZZZ3	507	662	574	843	572	972
SLC18A1	3	3	0	4	0	4
USP2	284	2645	222	2315	292	2858
CASR	2	7	3	1	3	1
TUBG2	50	142	31	138	76	180
RPL26L1	180	287	178	243	181	308
FLT4	12	5	37	102	9	21
NSUN2	2459	1466	2706	1922	2692	1893
FBXO42	1237	628	752	764	959	777
MFAP3	587	769	521	785	580	886
MRI1	93	262	147	596	42	203
METTL1	626	277	727	347	849	355
HOXC8	0	0	0	0	0	0
AGA	522	719	382	668	369	586
PI4K2B	1546	568	1254	707	1192	769
BOD1L1	1326	1505	1086	2082	1097	2005
MAT2B	1290	2498	1279	3005	1117	2608
TLL1	0	0	0	0	0	0
EDC4	1267	1617	1319	2374	1552	2196
TRIO	3155	3079	2361	3419	3319	3470
VCAN	250	886	382	1382	471	1823
CLEC16A	408	573	471	781	529	800
MSR1	9581	15332	4541	9311	6266	13599
CDH1	3	7	8	13	2	11
MTREX	1083	1278	989	1336	1032	1602
DNAH5	2	3	3	4	2	4
ZFYVE16	4999	2293	6791	1970	6688	2406
RIPOR1	1637	1737	1664	2341	2224	3102
C6	0	0	0	0	0	0
RAI14	819	1015	1073	1818	950	1377
SOX30	0	0	0	1	1	5
PNKP	437	638	375	810	529	903
BEST2	7	2	4	0	7	2
PHLPP2	858	397	714	504	771	483
SPDL1	101	152	130	191	119	231
STAU2	190	281	143	392	220	442
SLC66A1	666	1833	706	1610	1083	2260
CTNS	934	2648	1188	2802	1423	3082
RTN4R	91	377	70	495	104	447
PHF23	691	1259	616	1469	727	1484
CDH10	0	0	0	0	0	0
INPP4A	491	1476	565	2745	505	2148
RAB27B	0	1	5	9	0	4
PSMA4	2026	1661	1939	2034	2191	2338
MYO16	3	2	3	11	3	6
LSG1	527	718	566	982	700	888
PARP3	178	250	90	265	169	330
TNC	1328	21	236	3	332	16
THAP3	167	223	157	245	229	287
RIPOR3	121	45	124	43	103	53
TDP1	173	330	234	415	229	466
AIFM2	1390	935	2130	1024	2280	1136
C2orf83	3	0	0	3	6	5
SPATA7	1	72	14	175	6	176
MED17	849	730	742	835	854	854
RETSAT	727	1373	412	993	770	1493
CAPG	16888	19620	14236	22718	16547	22462
AP2S1	2201	3508	1990	4075	2423	4434
USH2A	1	0	0	0	0	1
ZPBP	0	0	0	0	0	0
TG	14	2	8	18	5	25
ADAM28	1863	2653	1920	3678	2394	5108
BARX2	2	2	0	0	0	2
DCUN1D1	1622	995	1480	976	1568	1298
JADE2	846	1101	997	2852	882	1872
ZIC2	0	1	2	0	0	0
LCP2	2260	1762	2461	2526	2888	2633
TRIT1	95	207	111	367	132	357
ADRB1	3	1	4	1	1	0
GUCA2B	0	0	0	0	0	0
CUL7	400	740	235	766	338	680
CTNNA1	7058	5881	5720	5447	6039	5958
PHKA2	342	575	387	894	411	869
CNTLN	495	163	323	131	360	218
EPHA3	2	0	0	0	0	0
HSPA5	15119	9354	24151	12377	29268	13721
DSG2	11	2	3	4	10	5
GEMIN8	159	173	92	231	110	239
OFD1	290	423	440	813	344	553
GPM6B	9	14	17	38	6	25
MAGEC2	0	0	0	0	0	0
PREX2	2	0	12	1	9	0
WDR37	1024	1501	802	1702	1065	1842
YTHDC2	437	399	500	654	490	727
CTPS2	47	98	32	88	60	130
ATP6V1H	4151	5196	3362	5253	3554	5530
POLR2B	2247	2440	2075	3000	2215	2716
FAM214A	177	605	325	1218	188	943
ARAP2	692	984	789	1170	657	943
TPR	1755	1987	1752	2662	1598	2592
CP	1	1	3	2	8	10
KATNIP	229	425	195	507	239	444
DTNBP1	120	280	146	410	171	445
XK	3	6	3	7	2	5
ANO2	0	0	2	1	0	2
C12orf4	433	520	402	618	367	710
SCML1	782	493	812	736	768	640
WWC3	262	325	360	738	385	776
ARHGAP6	16	104	11	63	10	127
FAM184B	9	2	9	18	11	10
MAP4	3830	2288	3143	2543	4044	3090
GOPC	630	859	690	1166	678	1132
ROS1	18	0	4	0	3	1
USP28	271	422	174	480	208	557
HDAC9	1557	695	857	641	984	702
TSPAN17	1084	2435	983	3177	1368	4024
NOP16	762	179	943	259	1196	270
CC2D2A	36	77	19	61	31	52
RRM2B	574	1621	503	1730	575	1739
ZNF800	1052	710	1070	952	1174	976
TNFRSF17	0	0	0	0	0	1
SNX29	543	889	781	1406	681	1559
LMO3	3	1	0	0	1	0
MRPS10	600	658	515	771	538	875
GUCA1A	0	0	0	2	0	6
RSF1	959	912	801	1332	900	1259
VPS13D	1346	1280	1221	1833	1302	1893
CELF2	653	2060	1046	3577	667	2843
FAM120A	3474	4647	2601	5443	3337	6052
R3HDM1	228	338	199	477	168	479
COL9A2	462	694	360	858	342	576
KITLG	345	18	431	22	666	99
ERCC8	150	187	127	234	140	263
ADAMTS6	4	35	2	21	7	23
H6PD	5045	6125	2120	4391	2769	5218
VAMP3	3017	3351	2270	3364	2755	4320
PER3	279	596	235	643	296	700
UTS2	2	0	11	1	0	2
TNFRSF9	2636	145	1375	109	1736	187
EPN3	0	2	0	2	0	0
LTBP1	0	0	5	29	1	4
RCN1	2915	732	3186	1072	4079	1266
ELN	1	3	5	8	1	6
RFC2	218	334	218	415	220	374
ARID1B	584	983	761	1646	560	1526
CLPTM1L	1595	1937	1462	2765	1761	2436
NEDD4L	545	125	872	197	1347	333
FOXP3	8	7	25	11	9	24
PPP1R3F	43	74	48	147	73	85
HEXB	7962	13064	5872	13883	7351	14925
PTCD2	62	136	38	160	56	184
NEXMIF	0	0	13	17	10	6
JKAMP	555	1191	383	1159	470	1382
DKK3	5	2	21	40	9	11
ARHGEF5	69	47	71	49	75	100
NFE2L3	261	207	173	262	368	471
MCUR1	724	923	585	923	611	1029
LIMA1	867	1566	282	1050	385	1190
LETMD1	319	496	393	778	373	875
SLC4A8	195	709	247	873	310	1064
LAMC3	1	1	1	2	0	2
PTGER3	8	2	19	0	24	2
TNIP3	2909	2	2277	4	3764	12
MAPK9	524	726	521	1064	457	968
COL23A1	442	752	550	1473	646	1391
BCAR1	1622	1009	620	442	967	1051
FHIP1B	978	626	703	934	791	875
HERPUD1	1938	3183	1577	3978	1903	3798
HOMER3	458	654	874	1434	1043	1533
RAD51	23	30	36	56	19	54
POLQ	13	21	19	46	7	30
PIK3CB	1377	2898	1050	2578	1202	2771
CYBA	11262	12915	16069	23142	19491	22135
THOC3	243	608	243	791	201	613
HEBP2	537	930	555	1145	541	1216
MPHOSPH9	133	129	184	324	112	227
PLEKHA5	77	69	74	114	48	96
PRSS8	0	5	0	0	0	5
SIKE1	229	522	274	952	239	714
RRP12	1127	899	1220	810	1620	1017
FNIP2	7924	7752	8394	4870	8765	5378
MSMO1	5328	4900	2725	2774	3999	4019
TTC17	730	976	719	1336	701	1355
ALX4	2	0	3	0	2	2
