Unnamed: 0	GSM3425229	GSM3425232	GSM3425235	GSM3425238	GSM3425241	GSM3425244
RPS20	4034	4552	4443	4046	4040	4188
CSDE1	19655	23658	13244	13153	15269	15539
UBE3C	2034	2313	2182	1924	2198	2190
REV3L	483	666	446	430	383	530
TENM1	0	1	0	0	0	0
PAX7	0	0	0	0	0	0
MASP2	19	23	12	34	19	53
IYD	3	3	1	1	3	2
FAM76A	354	388	219	228	319	277
TRAF3IP3	166	231	142	156	184	184
POMT2	107	82	170	171	216	202
VTA1	1564	1750	854	938	994	1097
MLXIPL	3	6	96	77	82	52
BAZ1B	3319	3929	2401	2163	2586	2439
RANBP9	1425	1664	821	787	906	960
ETV7	24	22	2	2	14	9
SPRTN	267	277	152	160	161	206
METTL13	488	431	1018	841	1007	859
DYRK4	190	211	471	348	313	482
ZNF207	4444	4740	3322	3547	3747	4227
UQCRC1	260	228	3550	3291	3776	3180
STARD3NL	1124	1226	874	850	967	986
CD9	6213	6169	9560	9527	6609	10708
HHATL	0	0	0	0	0	0
NCAPD2	404	377	1309	1022	879	1129
IFFO1	41	41	352	218	207	300
GIPR	42	32	9	11	25	13
PHF7	67	77	76	58	87	86
SEMA3G	1	3	31	15	12	13
NISCH	67	65	438	288	264	301
STAB1	1	1	466	220	90	234
FUZ	10	19	69	42	74	61
SLC6A13	4	0	0	0	0	0
IDS	4855	5653	2796	2833	3094	3099
PRSS3	0	0	4	0	2	1
ZNF200	294	402	166	200	226	232
CD4	1130	1305	9103	7672	5184	7355
LRRC23	55	56	91	108	100	103
BTK	3103	3618	2382	2535	2619	3093
HFE	565	713	414	283	400	394
SCMH1	62	85	241	206	186	228
FYN	115	128	146	219	167	251
HIVEP2	848	986	183	120	205	128
FMO1	2	0	3	12	3	12
ELOA	1321	1430	1172	1192	1328	1329
LYPLA2	12	7	467	336	309	292
CLCN6	248	243	400	378	437	483
MRC2	12	9	485	375	200	307
NME1-NME2	0	0	129	52	57	0
SLC6A7	8	3	100	149	101	145
TSPAN9	2	2	16	13	8	12
BTBD7	111	172	301	137	144	129
APBA3	2	7	40	26	29	25
MKS1	68	73	171	123	131	131
ABHD5	1423	1520	1100	843	810	1027
ANOS1	565	629	307	157	116	192
AKAP8L	176	184	437	324	445	424
MBTD1	797	1040	415	460	514	607
UTP18	1904	2246	1036	1122	1312	1329
RNF216	522	605	819	554	609	774
TTC19	567	653	517	517	448	591
PTBP1	399	420	1819	1327	1526	1340
DPF1	1	0	3	0	3	1
SYT7	3	2	6	8	14	7
LARS2	366	348	770	787	821	826
PIK3C2A	2405	2737	1044	1116	1162	1363
PLAUR	813	659	5673	5443	6875	5477
ANLN	32	59	751	416	157	532
WIZ	41	46	134	74	98	71
RABGAP1	1206	1503	853	870	897	1017
DCN	0	3	0	1	0	1
QPCTL	17	15	130	91	109	95
PPP5C	214	188	461	382	400	407
CEP68	245	255	279	190	165	182
MAP4K3	1254	1568	1016	1047	1102	1412
ZBTB32	0	1	4	0	1	3
TYROBP	1133	688	4790	3344	3469	3485
LDAF1	225	228	143	124	108	156
GABRA3	0	0	0	0	0	0
BRCA1	246	306	569	398	274	514
ERCC1	84	68	1319	808	863	870
CD22	123	71	1171	874	671	947
SEMA3B	0	0	1	1	1	0
MBTPS2	960	1097	636	692	798	791
PRICKLE3	5	8	81	60	69	56
LTF	2	2	2	0	2	1
EXTL3	183	225	615	460	383	473
NR1H4	0	1	0	2	0	0
ELOVL5	12965	14535	3982	4661	5018	5290
ALOX5	828	748	288	740	792	752
KDM5D	1044	1145	1255	1103	1201	1643
CALCOCO1	1246	1157	1891	1479	1930	1981
UBR7	1590	1732	2069	1459	1412	1727
MAP4K5	1472	1741	674	670	718	858
EHD3	133	132	206	251	293	262
PSMC4	149	148	509	420	468	430
MAN2B2	835	1026	1346	842	791	815
SLC7A14	0	2	8	8	4	4
CLDN11	2	1	6	1	2	0
SLC25A39	19	24	922	510	469	432
MVP	180	158	2340	2056	2239	1882
NUB1	2866	3668	925	815	1101	993
PGM3	2144	2457	1074	842	1225	1040
RWDD2A	717	832	408	233	331	297
CLK1	3444	4138	1180	656	1237	1051
POLR3B	263	307	222	242	229	298
ANGEL1	1236	1256	2485	1550	1972	1880
RNF14	2145	2700	1149	1230	1185	1471
DNASE1L1	336	388	649	693	569	633
DDX11	80	77	272	254	299	348
HEBP1	738	775	885	769	825	851
GPRC5A	13	15	4	6	8	3
MAMLD1	106	131	85	45	61	37
CD6	4	2	65	24	25	29
TACC3	172	173	622	357	278	386
UFL1	2602	2990	1119	1314	1312	1431
POLA2	201	205	357	301	255	295
ZC3H3	0	0	62	33	47	26
CAPN1	68	49	1436	1234	1094	1044
ACP3	54	46	107	60	197	67
MDH1	7813	9103	7959	8800	9088	10328
SLC30A9	2988	3380	1531	1418	1562	1738
MTMR11	28	36	28	31	33	28
COX15	1108	1290	1054	1306	1274	1406
CCDC88C	58	59	302	144	127	183
YAF2	558	623	238	213	222	248
ZMYND11	1208	1463	1212	1144	1034	1338
WAS	29	42	480	341	316	324
DPEP1	0	0	0	0	0	0
BID	1538	1820	487	369	685	416
MATR3	5225	6035	3299	3384	3039	4272
NPC1L1	0	0	0	0	0	0
XYLT2	14	6	167	130	127	94
RGPD5	54	69	27	35	38	62
STMN4	0	0	0	0	1	1
NUDCD3	473	480	1167	1119	1080	1098
ISL1	0	0	0	0	0	0
CHDH	27	24	46	15	20	16
IL20RA	0	0	1	0	0	0
CLCA1	1	0	0	0	0	0
CLCA4	3	3	0	1	0	1
GLT8D1	698	802	494	441	400	503
ATP2C1	5221	6504	2984	3237	4200	3864
IGF1	1	2	1	0	0	0
SLC38A5	1	0	0	1	2	2
RALBP1	2650	3186	1911	1880	2079	2017
RUFY3	2031	2606	723	797	922	1089
CNTN1	0	0	1	0	0	0
SLC11A1	387	422	1844	2369	3161	2637
WWTR1	749	826	528	475	486	511
AGPS	5137	5867	4192	4278	3861	4953
ZNF285CP	0	1	0	1	1	0
STEEP1	444	484	380	350	437	460
ATP1A2	1	1	0	0	0	1
TTC27	333	359	305	337	345	372
ZNF582	94	105	65	30	46	62
VSIG2	0	0	6	7	2	4
PHLDB1	38	35	121	124	187	134
MARCO	155	190	1375	311	178	297
CYP24A1	1	1	0	0	0	0
PRDM11	19	26	50	43	48	46
SYT13	0	0	0	0	0	1
SNAI2	0	0	0	0	0	0
CD74	4833	3591	61679	22187	24640	22545
HGF	1	5	28	47	5	40
ZRANB1	1192	1420	600	477	615	625
NCDN	8	7	170	120	139	125
ADGRA2	3	4	17	5	18	8
CCT8L1P	0	0	0	0	0	0
ZFP64	53	49	130	109	108	106
MNAT1	161	200	127	137	142	152
SAMD4A	227	221	99	290	231	354
RUNX3	129	114	256	126	183	106
MRE11	964	1066	602	610	658	747
PLEKHB1	6	7	13	7	5	4
SERPINB1	2796	3384	2199	2138	1737	2527
CYP3A43	2	1	0	0	0	1
SLC7A9	0	3	1	0	0	2
SPAST	1462	1747	595	662	672	785
NRXN3	4	4	3	5	5	4
OSBPL5	3	4	76	16	16	25
AQR	1941	2287	1354	1434	1615	1686
CPS1	5	6	2	13	5	16
C8B	0	0	0	0	0	0
FHL1	340	335	924	1059	609	1195
RTF2	1065	1137	1758	1756	1908	1819
GABRA1	0	1	0	1	0	0
NLRP2	305	312	336	355	160	165
SLC45A4	104	140	182	147	122	139
RNF10	1782	1822	2022	1860	2120	1978
ZNF839	60	50	150	91	102	126
ZDHHC6	902	1094	543	607	675	819
GRAMD1B	116	154	195	144	111	154
RNH1	11	10	833	304	232	231
NDUFS1	2399	2715	1889	2366	2555	2746
RB1CC1	2896	3581	941	856	1064	1205
ERP44	2728	3347	1284	1410	1668	1700
ALAS1	4345	4017	6982	5044	9125	5384
BIRC3	4637	5791	295	319	1685	390
AKAP11	1784	2377	1248	1201	1028	1392
GLRX2	971	1171	539	623	675	796
SNAPC1	215	241	62	75	77	89
DERA	1555	1502	857	847	981	936
STRAP	2188	2743	1345	1440	1543	1748
ABCC2	13	13	5	8	10	8
DEF6	56	71	248	213	191	277
PLEKHO1	1294	1186	2061	1922	2447	1888
GCLM	1168	1258	327	339	433	374
UBR2	3042	3747	1490	1402	1774	1833
EHD2	1	1	7	6	5	8
DEPDC1	9	12	172	91	34	142
CCDC28A	714	849	366	368	406	457
RRAGD	2124	2369	2083	2527	2272	2966
HSF2	134	179	105	99	84	93
PHF20	985	1097	997	941	975	1153
HSD17B6	37	45	12	13	11	10
NR1H3	2138	1831	4990	5173	7127	5931
TYMP	72	39	616	571	966	658
NCAPH2	10	11	334	178	170	184
TOMM34	337	271	367	417	526	450
SEC63	3372	3840	1866	1999	2313	2381
KPNA6	1745	1882	1533	1421	1799	1715
VIM	28117	33326	55378	58555	59691	63152
RTEL1-TNFRSF6B	1	0	17	21	17	11
FAS	1235	1495	520	698	702	922
RNASET2	721	768	1203	1645	1730	1950
CD44	33744	40780	13345	14140	28193	16767
KCNG1	3	0	0	2	2	2
AGPAT4	495	504	649	808	688	930
SLAMF7	30745	34927	9222	7360	12122	8821
BTN3A1	1368	1603	960	730	794	798
MIPEP	723	768	523	654	585	737
PRKCH	552	656	471	495	511	542
INSRR	0	0	0	0	0	0
IFNGR1	5505	7611	3844	3923	3312	4681
B4GALT7	8	5	154	91	88	74
SH2D2A	0	0	1	1	1	0
VRK2	759	856	360	386	379	462
TNFRSF1B	807	655	5587	4566	5735	4399
VEZT	1939	2289	968	1072	1127	1262
POU2F2	38	63	144	116	178	148
BRD9	212	258	372	352	358	409
SNX1	5468	5789	4271	3622	3973	4454
TBPL1	239	284	85	95	94	98
ARNTL2	925	1183	306	311	481	364
BCLAF1	4740	5804	2642	3028	2888	3792
SLC39A9	2961	3290	2045	1855	2366	2253
ANK1	4	5	7	6	21	2
IBSP	1	0	6	82	19	102
TFB1M	344	355	131	132	131	177
RABEP1	4425	5062	2236	2537	2922	2902
HMGB3	328	469	351	386	353	481
NUP160	1193	1293	1019	969	921	1047
BAK1	308	281	1450	1098	1272	1153
MUSK	1	1	0	0	1	2
IKZF2	440	517	288	240	244	299
GRN	564	370	23971	11985	10762	9425
FAM13B	7194	8061	4910	3988	4910	5182
ARHGAP31	3453	3878	4938	4766	6098	5107
CENPQ	191	194	165	113	105	138
SARS1	756	751	1324	1313	1451	1536
RANBP3	122	130	527	387	407	433
ARID4A	2199	2585	791	760	935	988
EIPR1	54	65	462	391	416	426
PNPLA6	37	24	2128	951	1105	873
IFT88	144	158	94	72	48	88
ALG1	161	143	649	620	587	701
ZCCHC8	710	772	373	356	486	426
ABCF2	82	106	437	500	379	369
CHPF2	200	241	781	519	570	538
LRRC7	3	14	4	14	7	9
FUT8	218	290	196	146	168	176
UBA6	3467	4190	1223	1353	1632	1766
GAB2	482	538	834	704	722	828
ATP6V0A1	2413	2840	3694	3513	3345	3849
PIAS1	2296	2641	1543	1504	1519	1796
SLC4A7	1482	1883	1219	1024	1184	1257
APBA2	0	0	0	0	0	0
MAP2K3	240	203	1590	1154	1601	1165
CLXN	0	0	0	0	0	3
TMSB10	5930	4983	14659	12760	14910	13680
ASTE1	145	165	128	147	146	166
RNF19A	3656	4050	1544	1698	2132	2029
PEX3	396	415	183	233	247	267
GABARAPL2	4128	4595	1441	1376	1863	1647
MYOC	1	0	0	0	0	0
SH3YL1	331	372	250	309	234	366
FAM136A	698	889	481	562	571	724
VCL	1751	1919	3178	3656	3156	3904
DEPDC1B	12	14	111	50	29	70
DAPK2	178	188	16	20	38	17
NSMAF	2949	3536	1757	1471	1931	1779
ADSS2	2469	2741	1234	1343	1295	1568
STAP1	211	273	58	9	11	3
TIMP2	11078	12392	20472	17071	15350	17622
RFC1	1143	1353	898	883	888	1073
TBC1D23	2400	2848	945	1007	1260	1166
CUL3	2663	3223	1440	1442	1553	1681
MYOM2	5	1	0	14	1	31
OTC	0	0	0	2	1	0
CYP46A1	15	24	5	15	9	12
ZZZ3	912	1052	600	552	528	650
SLC18A1	3	5	3	4	5	1
USP2	701	658	1950	1398	1683	1571
CASR	4	7	1	5	2	5
TUBG2	39	25	77	63	62	89
RPL26L1	125	157	306	287	323	327
FLT4	0	4	1	1	1	3
NSUN2	1223	1335	1087	1174	1251	1390
FBXO42	515	611	549	495	539	603
MFAP3	1513	1680	714	762	847	826
MRI1	24	25	121	84	75	126
METTL1	464	358	725	720	684	803
HOXC8	0	0	0	0	0	0
AGA	795	809	458	392	384	461
PI4K2B	1800	1925	507	556	561	766
BOD1L1	1889	2440	1298	1517	1367	1633
MAT2B	4796	5171	2072	2182	2441	2492
TLL1	0	1	0	0	0	1
EDC4	105	77	640	438	543	500
TRIO	1550	1739	2495	2200	2101	2619
VCAN	90	134	138	82	140	126
CLEC16A	365	370	725	469	591	549
MSR1	4753	6547	13211	16676	9167	19488
CDH1	68	57	1	3	6	4
MTREX	2280	2659	1444	1497	1691	1848
DNAH5	3	0	0	3	0	3
ZFYVE16	15979	19335	8171	9272	12586	11739
RIPOR1	208	142	1437	992	1067	1037
C6	0	0	0	0	0	0
RAI14	3775	4188	603	2008	2120	2253
SOX30	2	0	0	0	1	0
PNKP	7	5	229	155	166	167
BEST2	1	1	0	0	0	1
PHLPP2	369	478	456	344	390	495
SPDL1	163	186	212	157	143	234
STAU2	717	838	627	741	593	900
SLC66A1	42	37	771	540	568	552
CTNS	1740	1531	2838	1561	2302	1755
RTN4R	1	0	32	14	3	11
PHF23	302	290	666	498	567	465
CDH10	0	0	0	1	0	1
INPP4A	950	1113	1381	1144	1130	1248
RAB27B	0	0	0	0	0	1
PSMA4	4278	5120	1718	1739	2005	1977
MYO16	3	5	3	1	2	2
LSG1	653	719	735	684	797	860
PARP3	74	86	162	139	109	126
TNC	9	10	117	332	474	409
THAP3	8	4	42	32	33	40
RIPOR3	10	6	9	9	18	8
TDP1	321	315	322	282	273	317
AIFM2	100	89	823	549	698	540
C2orf83	0	1	2	4	4	4
SPATA7	60	72	44	41	32	54
MED17	760	743	204	300	439	462
RETSAT	593	623	910	835	871	928
CAPG	2144	1394	24410	16761	16620	16479
AP2S1	634	632	2681	2185	2157	2397
USH2A	0	2	0	1	0	1
ZPBP	1	0	1	0	1	0
TG	7	8	8	4	1	1
ADAM28	1801	2105	648	707	955	892
BARX2	1	2	1	2	3	3
DCUN1D1	2620	2962	1041	1113	1198	1372
JADE2	468	568	234	163	186	166
ZIC2	1	0	0	0	0	0
LCP2	4904	5304	2906	1909	2680	2381
TRIT1	347	401	176	138	183	180
ADRB1	2	0	0	0	1	1
GUCA2B	0	0	0	0	0	0
CUL7	35	33	672	487	650	562
CTNNA1	6105	6600	7007	6394	6936	7058
PHKA2	292	295	575	471	409	615
CNTLN	329	399	274	201	175	270
EPHA3	0	1	0	0	0	0
HSPA5	12550	14360	8162	10398	14073	11954
DSG2	30	54	1	3	9	2
GEMIN8	102	94	128	154	129	184
OFD1	585	662	258	326	293	375
GPM6B	21	25	12	6	15	26
MAGEC2	0	0	0	0	0	0
PREX2	1	4	0	0	1	0
WDR37	739	851	1541	1351	1224	1525
YTHDC2	981	1150	595	668	725	855
CTPS2	197	258	133	136	119	169
ATP6V1H	9828	10377	5457	5295	6459	6093
POLR2B	3916	4846	2499	2530	3174	3180
FAM214A	1177	1422	679	844	687	987
ARAP2	4222	5048	1644	1456	2095	1884
TPR	4047	4654	2592	2502	2388	3015
CP	1210	1923	55	10	89	21
KATNIP	126	133	550	376	357	380
DTNBP1	105	118	226	161	213	200
XK	41	31	36	35	29	40
ANO2	1	1	4	2	1	4
C12orf4	1486	1699	1005	1250	1178	1573
SCML1	367	435	221	160	179	211
WWC3	14	22	45	33	40	41
ARHGAP6	40	57	82	28	46	33
FAM184B	1	3	4	1	1	1
MAP4	3917	3987	4323	3915	4607	4586
GOPC	1469	1686	641	720	788	922
ROS1	0	1	2	2	0	0
USP28	899	1129	587	558	711	688
HDAC9	974	869	584	540	618	587
TSPAN17	314	279	1857	1463	1554	1500
NOP16	98	109	209	175	200	189
CC2D2A	135	145	89	100	65	117
RRM2B	5527	6544	1630	1776	1823	2072
ZNF800	975	1164	450	526	549	617
TNFRSF17	0	0	0	0	0	0
SNX29	607	690	1650	1244	1117	1320
LMO3	1	5	5	5	7	5
MRPS10	1713	2060	641	964	1088	1233
GUCA1A	1	0	0	0	0	1
RSF1	1468	1816	627	692	787	878
VPS13D	2086	2572	1861	2321	2356	2393
CELF2	942	1140	1327	1494	887	1737
FAM120A	6195	7183	4856	4160	4928	4574
R3HDM1	692	824	879	819	843	933
COL9A2	20	14	200	172	110	161
KITLG	52	57	64	79	77	110
ERCC8	339	396	247	311	310	380
ADAMTS6	4	2	5	9	1	11
H6PD	2746	2897	3369	2410	4935	2716
VAMP3	5868	6565	3164	3722	3471	4404
PER3	635	665	1190	890	634	1002
UTS2	2	0	0	0	0	1
TNFRSF9	855	879	68	107	262	130
EPN3	2	0	1	1	0	1
LTBP1	0	0	0	0	0	0
RCN1	1430	1644	395	540	750	665
ELN	1	1	0	0	1	2
RFC2	105	112	592	413	362	538
ARID1B	624	657	947	871	869	885
CLPTM1L	531	479	773	813	873	725
NEDD4L	125	163	51	110	202	154
FOXP3	0	0	5	4	4	1
PPP1R3F	2	4	36	16	34	18
HEXB	19122	22268	13722	11667	12460	13649
PTCD2	360	401	263	265	262	337
NEXMIF	1	4	0	0	1	0
JKAMP	2029	2324	1176	1296	1321	1578
DKK3	1	0	0	0	0	0
ARHGEF5	50	39	40	17	20	17
NFE2L3	935	1135	243	277	447	337
MCUR1	757	875	534	519	568	609
LIMA1	1503	1624	975	1284	1172	1442
LETMD1	524	570	335	433	465	495
SLC4A8	1501	1649	836	1651	1472	1990
LAMC3	1	0	0	1	0	0
PTGER3	24	33	17	2	3	2
TNIP3	68	114	6	6	48	5
MAPK9	915	971	745	706	728	877
COL23A1	0	2	16	10	2	3
BCAR1	0	2	81	39	26	62
FHIP1B	99	110	392	247	210	260
HERPUD1	2669	2769	1945	1712	1888	1911
HOMER3	1	0	90	102	56	101
RAD51	70	80	193	137	88	152
POLQ	78	70	325	190	109	249
PIK3CB	4839	5750	2453	2332	3105	2681
CYBA	29	47	2110	1250	1253	1101
THOC3	75	96	305	177	164	168
HEBP2	280	325	174	155	136	168
MPHOSPH9	272	303	370	327	256	418
PLEKHA5	148	162	219	238	254	311
PRSS8	1	2	1	1	1	0
SIKE1	726	837	390	364	386	478
RRP12	88	70	1012	841	1036	878
FNIP2	17105	18367	8844	8257	10454	9180
MSMO1	9335	9798	1859	2890	4261	3532
TTC17	1392	1607	1038	1068	1107	1309
ALX4	0	0	0	0	0	0
FSTL4	0	0	0	0	0	1
FOXN3	2554	2935	2294	2300	2592	2375
METTL24	6	2	1	8	7	7
AKR7A2	371	315	1195	964	1031	1035
MRTO4	380	396	1150	1114	1175	1211
NNAT	10	25	16	10	20	13
USE1	1	6	77	117	91	107
MCF2L2	17	17	6	12	8	16
NRIP2	9	8	17	21	15	29
