Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	0.0038863249939276173	0.004164497657470068	NA	0.00386286817962337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0032455824017309774	NA	0.0035775392751594337	NA	NA	0.0036095417451349654	NA	NA	0.0036188178528347406	0.003967538322813345	NA	NA	NA	NA	0.0036590943741423997	0.0036590943741423997	NA	0.003907340217694669	NA	NA	NA	0.006567164179104477
CD4-positive, alpha-beta T cell activation	0.011658974981782852	0.013794898490369599	0.011124845488257108	0.01134717527764365	NA	NA	0.010938924339106655	0.010938924339106655	0.011378366700273658	0.017310252996005325	0.017310252996005325	0.017310252996005325	0.017310252996005325	0.017310252996005325	0.017310252996005325	0.01009736747205193	0.011775095672652341	0.011665888940737284	NA	0.009844755774327906	0.011142498430634024	0.01193983563343154	0.012654012654012654	0.010990483849349954	0.011361587015329125	NA	0.010752688172043012	NA	NA	0.011434669919195	0.011434669919195	NA	0.012419759977672341	0.01050632911392405	NA	0.013872832369942197	0.029850746268656716
CD4-positive, alpha-beta T cell cytokine production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0024975024975024975	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0020932179737650014	NA	NA	NA	0.006567164179104477
CD4-positive, alpha-beta T cell differentiation	0.009715812484819043	0.010671525247267048	0.009394313967861558	0.009415741187831965	NA	NA	0.009419629292008508	0.009419629292008508	0.008785827452110038	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.00865488640461594	0.00971445392993818	0.009643801524342821	NA	0.007951533510034078	0.009259259259259259	0.01007908202822143	0.010156510156510156	0.00938212035920118	0.009738503155996394	NA	0.008424786609023389	NA	NA	0.009910047263302333	0.009910047263302333	NA	0.009768350544236673	NA	NA	0.012138728323699421	0.02626865671641791
CD4-positive, alpha-beta T cell differentiation involved in immune response	0.008258440612096187	0.009630400832899531	0.007663782447466007	0.0079671656204732	NA	NA	0.007900334244910361	0.007900334244910361	NA	0.010652463382157125	0.010652463382157125	0.010652463382157125	0.010652463382157125	0.010652463382157125	0.010652463382157125	0.006851785070320952	0.00794818957904033	0.00808834966557785	0.0074592784289846245	NA	0.007689893283113622	0.008373391223445496	0.008658008658008658	0.007639726578206675	0.00793507664562669	NA	0.006761999778295089	NA	NA	0.008385424607409667	0.008385424607409667	NA	0.008651967624895339	NA	NA	0.009826589595375723	0.022686567164179106
CD4-positive, alpha-beta T cell lineage commitment	NA	0.003643935450286309	NA	0.0036214389183969096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0032664489034064394	NA	NA	0.003138731952291274	NA	NA	0.003350757271143278	0.0036068530207394047	NA	NA	NA	NA	NA	NA	NA	0.0033491487580240022	NA	NA	NA	0.005970149253731343
CD4-positive, alpha-beta T cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0021061966522558473	NA	NA	NA	NA	NA	0.0023723137036003347	NA	NA	NA	0.00417910447761194
CD40 signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0018832391713747645	0.002015816405644286	NA	NA	0.002164111812443643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806
CD8-positive, alpha-beta T cell activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005970149253731343
CD8-positive, alpha-beta T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0014410819199645272	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806
CDP-diacylglycerol biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0013302294645826404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDP-diacylglycerol metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0013302294645826404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CENP-A containing chromatin assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0015506280043417584	NA	0.0013403029084573114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COPII vesicle coating	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0027117562609666615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COPII-coated vesicle budding	NA	NA	0.004697156983930779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0038466161798293066	NA	NA	NA	0.00429130379906601	0.004394224733207784	NA	NA	NA	NA	0.005104482373584304	0.0039906883937479215	NA	NA	0.0041164811709102	0.0041164811709102	NA	NA	0.004177215189873418	NA	NA	NA
COPII-coated vesicle cargo loading	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002019437081913417	NA	NA	NA	NA	NA	0.0020736959642686232	0.001884491741492074	NA	NA	0.0021344717182497333	0.0021344717182497333	NA	NA	NA	NA	NA	NA
CRD-mediated mRNA stabilization	0.0017002671848433326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001322274311816324	NA	NA	NA	NA	NA	NA	0.0014985014985014985	NA	NA	NA	NA	NA	NA	0.0015246226558926666	0.0015246226558926666	NA	NA	NA	NA	NA	NA
Cdc42 protein signal transduction	0.002428953121204761	NA	NA	NA	0.002363050483351235	0.002363050483351235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D-glucose import	0.0072868593636142825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D-glucose transmembrane transport	NA	NA	NA	0.009898599710284886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA biosynthetic process	0.013845032790867136	NA	NA	NA	0.013748657357679914	0.013748657357679914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017677159249496047	0.013486513486513486	0.01661975606487066	0.014066726780883679	NA	0.013745704467353952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA catabolic process	NA	0.004164497657470068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA conformation change	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01116452163126066	NA	0.010052271813429835	NA	NA	0.007316262055204523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA cytosine deamination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806
DNA damage checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01380058923864165	NA	0.012062726176115802	NA	NA	0.011085245538188671	NA	NA	NA	NA	0.010392736024504978	0.010745185598660341	NA	NA	NA	NA
DNA damage response, signal transduction by p53 class mediator	0.007772649987855235	NA	NA	0.007001448575567359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0062507512922226225	0.0073594347954077126	NA	0.0074592784289846245	0.006310740880979427	0.007219083490269931	0.00744301442084044	NA	0.006835544833132288	NA	NA	0.005986032590621883	NA	NA	0.007470651013874066	0.007470651013874066	0.006563833278634723	0.0066982975160480044	NA	NA	NA	0.01253731343283582
DNA deamination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806
DNA duplex unwinding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009768956427353079	NA	0.008845999195818254	NA	NA	0.006096885046003769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA geometric change	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010544270429523958	NA	0.009516150650046911	NA	NA	0.006651147322913203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA integrity checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010602044680045438	NA	0.01488602884168088	NA	0.013268998793727383	NA	NA	0.012082917636625652	NA	NA	NA	NA	0.011158516573679028	0.011582472788166341	NA	NA	NA	NA
DNA modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003082696689451816	0.0034265103697024347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA replication checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023259420065126378	NA	0.0022785149443774293	NA	NA	0.001884491741492074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA replication initiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004962009613893627	NA	0.004020908725371934	NA	NA	0.0033255736614566014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA strand elongation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0046518840130252755	NA	0.004020908725371934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA strand elongation involved in DNA replication	0.0021860578090842847	NA	0.002472187886279357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023259420065126378	NA	0.0018764240718402358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA synthesis involved in DNA repair	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0046518840130252755	NA	0.004422999597909127	NA	NA	0.0036581310276022614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA topological change	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002890173410404624	NA
DNA unwinding involved in DNA replication	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002946193208249341	NA	0.0026806058169146227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA-templated DNA replication	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018142347650798574	NA	0.018496180136710897	NA	NA	0.013523999556590179	NA	NA	NA	NA	0.012580680450716551	NA	NA	NA	NA	NA
DNA-templated DNA replication maintenance of fidelity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005892386416498682	NA	0.006433453960595094	NA	NA	0.0048775080368030155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA-templated transcription elongation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014203284509542832	0.014203284509542832	0.014203284509542832	0.014203284509542832	0.014203284509542832	0.014203284509542832	0.011900468806346917	0.012069473064468648	NA	0.013396255137768306	0.012747696579578442	0.011299435028248588	0.013645526438207474	NA	0.013403029084573113	NA	NA	0.012858884824298858	0.01111280255746689	0.01111280255746689	0.011129745388016466	0.011129745388016466	0.010720927688436714	NA	NA	NA	NA	NA
DNA-templated transcription initiation	NA	0.01691827173347215	0.017552533992583438	NA	0.016970998925886143	0.016970998925886143	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01526625796369756	0.016337945245805122	NA	0.017963160298371136	0.016786570743405275	0.016321406151914627	0.018452473251666924	NA	0.017289907519099316	0.01568981064021641	NA	0.015962753574991686	NA	NA	0.015093764293337399	0.015093764293337399	NA	NA	0.015063291139240506	0.015449032630667051	NA	NA
DNA-templated transcription termination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002796585222254931	NA	NA	NA	NA	0.0026360676073809894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ER overload response	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0031069684864624943	0.0031069684864624943	0.0031069684864624943	0.0031069684864624943	0.0031069684864624943	0.0031069684864624943	NA	NA	NA	NA	NA	0.001569365976145637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
