drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
FLT1	axitinib	PCNA	VEGFR inhibitor	positive regulation of cytokinesis	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	positive regulation of cytokinesis	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	UGDH	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	CRK	0.829	0	0	0	0
FLT1	axitinib	UGDH	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PLCG1	0.924	0	0	0	0
FLT1	axitinib	UGDH	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PTPN11	0.841	0	0	0	0
FLT1	axitinib	UGDH	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	UGDH	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	HERC6	VEGFR inhibitor	regulation of cytokinesis	CRK	0.829	0	0	0	0
FLT1	axitinib	HERC6	VEGFR inhibitor	regulation of cytokinesis	PLCG1	0.924	0	0	0	0
FLT1	axitinib	HERC6	VEGFR inhibitor	regulation of cytokinesis	PTPN11	0.841	0	0	0	0
FLT1	axitinib	HERC6	VEGFR inhibitor	regulation of cytokinesis	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	HERC6	VEGFR inhibitor	regulation of cytokinesis	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	UGDH	VEGFR inhibitor	positive regulation of cytokinesis	CRK	0.829	0	0	0	0
FLT1	axitinib	UGDH	VEGFR inhibitor	positive regulation of cytokinesis	PLCG1	0.924	0	0	0	0
FLT1	axitinib	UGDH	VEGFR inhibitor	positive regulation of cytokinesis	PTPN11	0.841	0	0	0	0
FLT1	axitinib	UGDH	VEGFR inhibitor	positive regulation of cytokinesis	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	UGDH	VEGFR inhibitor	positive regulation of cytokinesis	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	mast cell cytokine production	CRK	0.829	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	mast cell cytokine production	PLCG1	0.924	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	mast cell cytokine production	PTPN11	0.841	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	mast cell cytokine production	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	PCNA	VEGFR inhibitor	mast cell cytokine production	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	HERC6	PDGFR receptor inhibitor	regulation of cytokinesis	CRK	0.829	0	0	0	0
FLT1	axitinib	HERC6	PDGFR receptor inhibitor	regulation of cytokinesis	PLCG1	0.924	0	0	0	0
FLT1	axitinib	HERC6	PDGFR receptor inhibitor	regulation of cytokinesis	PTPN11	0.841	0	0	0	0
FLT1	axitinib	HERC6	PDGFR receptor inhibitor	regulation of cytokinesis	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	HERC6	PDGFR receptor inhibitor	regulation of cytokinesis	PIK3R1	0.844	0	0	0	0
FLT1	axitinib	CHP1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	CRK	0.829	0	0	0	0
FLT1	axitinib	CHP1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PLCG1	0.924	0	0	0	0
FLT1	axitinib	CHP1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PTPN11	0.841	0	0	0	0
FLT1	axitinib	CHP1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	CTNNB1	0.854	0	0	0	0
FLT1	axitinib	CHP1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	PIK3R1	0.844	0	0	0	0
FMO1	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	HMGCS1	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	HMGCS1	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	HMGCS1	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	ITGAE	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
FMO1	tamoxifen	INSIG1	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	cytokine secretion involved in immune response	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of response to cytokine stimulus	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine-mediated signaling pathway	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	AKT1	0.985	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	IKBKB	0.917	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine-mediated signaling pathway	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	negative regulation of cytokine-mediated signaling pathway	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	negative regulation of cytokine-mediated signaling pathway	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	negative regulation of cytokine-mediated signaling pathway	MDM2	0.823791	0	0	0	0
