GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000082	G1/S transition of mitotic cell cycle	228	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	139	0.03233830845771144	139/16283	0.18705035971223022	3.7882350835749308	7.523876576060461	3.788907484613491e-9	3.7831277952301825e-7	2.574158733525098e-7	BIRC5/APP/ATM/ATR/BARD1/CCND1/BLM/BRCA1/CALM1/CALM2/CALM3/CCNA2/CCNB1/CCNG1/CDK1/CDC6/CDC25A/CDC25B/CDC25C/CDK2/CDK3/CDK4/CDK6/CDKN1A/CENPF/CHEK1	26		33	6	2.152255425519827	1.02524314181582	1.7491086017947945
GO:0000096	sulfur amino acid metabolic process	33	0.006218905472636816	33/16283	0.15151515151515152	3.068558721543796	2.710869371417873	0.02181721478195391	0.07985077938139538	0.05433297320343318	AGXT/BHMT/BLMH/CBS/CDO1	5		25	5	1.6304965344847178	1.1205533216201449	1.839284104197398
GO:0000097	sulfur amino acid biosynthetic process	16	0.0037313432835820895	16/16283	0.1875	3.797341417910448	2.551303842116018	0.041522866422685024	0.12570220588634587	0.08553172100442336	BHMT/CBS/CDO1	3		11	3	0.7174184751732758	1.4307082499239845	2.137855141465461
GO:0000098	sulfur amino acid catabolic process	10	0.004975124378109453	10/16283	0.4	8.100995024875623	5.119126311027299	9.753356205781811e-4	0.007580081979981616	0.005157725375866843	AGXT/BLMH/CBS/CDO1	4		7	2	0.45653902965572096	1.477228265558877	2.183154770667043
GO:0000101	sulfur amino acid transport	12	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000103	sulfate assimilation	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000105	L-histidine biosynthetic process	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000122	negative regulation of transcription by RNA polymerase II	906	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000132	establishment of mitotic spindle orientation	36	0.0012437810945273632	35/16283	0.02857142857142857	0.5786425017768301	-0.5687157335551711	0.8303822799193404	0.8664155173582774	0.5895362756926837	CENPA	1		23	1	1.5000568117259403	-0.40550298187490447	0.6251241089399996
GO:0000154	rRNA modification	34	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000165	MAPK cascade	744	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000183	rDNA heterochromatin formation	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	45	0.0012437810945273632	44/16283	0.022727272727272728	0.46028380823156945	-0.8170010113113827	0.892586206995708	0.9168657969331676	0.6238642272729145	APOBEC1	1		25	0	1.6304965344847178	-Inf	0
GO:0000209	protein polyubiquitination	258	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000212	meiotic spindle organization	22	0.0012437810945273632	21/16283	0.047619047619047616	0.9644041696280501	-0.03719908409828961	0.6549461733896151	0.7257877929718252	0.4938487640623449	ATRX	1		4	0	0.2608794455175548	-Inf	0
GO:0000226	microtubule cytoskeleton organization	660	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	27	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000245	spliceosomal complex assembly	92	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000255	allantoin metabolic process	7	0.0012437810945273632	7/16283	0.14285714285714285	2.8932125088841505	1.1417867375982194	0.29849585576724846	0.45437702489014486	0.30917237012421656	ADA	1		4	0	0.2608794455175548	-Inf	0
GO:0000256	allantoin catabolic process	0	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000266	mitochondrial fission	41	0.0012437810945273632	41/16283	0.024390243902439025	0.4939631112729038	-0.7393750675202818	0.8749137308200626	0.9013845379959756	0.6133302934339939	BNIP3	1		9	0	0.5869787524144984	-Inf	0
GO:0000270	peptidoglycan metabolic process	6	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000271	polysaccharide biosynthetic process	62	0.006218905472636816	62/16283	0.08064516129032258	1.6332651259829882	1.138552481202362	0.1906600302745659	0.3667390787542906	0.24954076457331678	ACADM/AP2A1/AGL/AKT1/AKT2	5		10	0	0.6521986137938871	-Inf	0
GO:0000272	polysaccharide catabolic process	29	0.0024875621890547263	29/16283	0.06896551724137931	1.3967232801509692	0.48732310961985886	0.42298339071713364	0.5524755913914483	0.37592170965855776	AGL/CHIT1	2		5	1	0.32609930689694355	1.1205533216201449	1.839284104197398
GO:0000278	mitotic cell cycle	892	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000280	nuclear division	442	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000281	mitotic cytokinesis	93	0.014925373134328358	92/16283	0.13043478260869565	2.6416288124594414	3.5986738875884257	0.0018550583015394609	0.01261910906971012	0.008586437355369231	ANK3/APC/BIRC5/ARF1/ARF6/RHOA/RHOB/RHOC/ARL3/BBS4/CENPA/CFL1	12		63	9	4.108851266901488	0.784081084998932	1.5256779766762993
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	58	0.0024875621890547263	57/16283	0.03508771929824561	0.7106135986733001	-0.4987928973385027	0.7796001794267611	0.8254178031996855	0.5616401459111405	ZFP36L1/ZFP36L2	2		12	0	0.7826383365526646	-Inf	0
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	32	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	11	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000292	RNA fragment catabolic process	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000296	spermine transport	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000301	retrograde transport, vesicle recycling within Golgi	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000302	response to reactive oxygen species	191	0.02736318407960199	190/16283	0.11578947368421053	2.3450248756218905	4.250099140367048	1.7847523938587052e-4	0.0020180376875665322	0.0013731360977500655	ABL1/ADCYAP1R1/AMBP/APOA4/APOD/APOE/AQP1/AREG/RHOB/ATM/ATP7A/AXL/BAK1/BCL2/BMP7/BNIP3/BTK/CAPN2/CASP3/CAT/CD36/CDK1	22		82	8	5.348028633109874	0.40271352846982805	1.1924747347673266
GO:0000303	response to superoxide	27	0.004975124378109453	27/16283	0.14814814814814814	3.0003685277317116	2.370803170241381	0.04193441485378056	0.12570220588634587	0.08553172100442336	APOA4/ATP7A/BMP7/CD36	4		11	1	0.7174184751732758	0.3320959612558746	1.1344235608444464
GO:0000304	response to singlet oxygen	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000305	response to oxygen radical	28	0.004975124378109453	28/16283	0.14285714285714285	2.8932125088841505	2.2850480849956942	0.04708089167824704	0.1352284411879831	0.09201367010226834	APOA4/ATP7A/BMP7/CD36	4		12	1	0.7826383365526646	0.2450845842662448	1.06479898363209
GO:0000320	re-entry into mitotic cell cycle	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000338	protein deneddylation	11	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000348	mRNA branch site recognition	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000349	generation of catalytic spliceosome for first transesterification step	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000350	generation of catalytic spliceosome for second transesterification step	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000353	formation of quadruple SL/U4/U5/U6 snRNP	10	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000354	cis assembly of pre-catalytic spliceosome	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000365	mRNA trans splicing, via spliceosome	10	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000375	RNA splicing, via transesterification reactions	328	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	324	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000379	tRNA-type intron splice site recognition and cleavage	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000380	alternative mRNA splicing, via spliceosome	75	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	57	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000387	spliceosomal snRNP assembly	52	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000388	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000389	mRNA 3'-splice site recognition	6	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000390	spliceosomal complex disassembly	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000393	spliceosomal conformational changes to generate catalytic conformation	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	14	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000395	mRNA 5'-splice site recognition	21	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000398	mRNA splicing, via spliceosome	324	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000409	regulation of transcription by galactose	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000411	positive regulation of transcription by galactose	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000413	protein peptidyl-prolyl isomerization	26	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000422	autophagy of mitochondrion	112	0.008706467661691543	112/16283	0.0625	1.2657804726368158	0.6432415527478225	0.3164891868167088	0.4755005864670318	0.3235455035364306	SLC25A4/SLC25A5/BNIP3/BNIP3L/TSPO/LRBA/CDKN2A	7		31	3	2.02181570276105	0.39461631823720866	1.1857516031663695
GO:0000423	mitophagy	92	0.007462686567164179	92/16283	0.06521739130434782	1.3208144062297207	0.7032688618150126	0.30206739060667986	0.458628607748441	0.3120652803663149	SLC25A4/SLC25A5/BNIP3/BNIP3L/TSPO/LRBA	6		25	2	1.6304965344847178	0.20426258974598976	1.0329040575181128
GO:0000425	pexophagy	11	0.0012437810945273632	11/16283	0.09090909090909091	1.8411352329262778	0.6359927267332122	0.4271815173634438	0.5524755913914483	0.37592170965855776	ATM	1		6	1	0.3913191682763323	0.9382317648261901	1.6676333546575741
GO:0000429	carbon catabolite regulation of transcription from RNA polymerase II promoter	6	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000431	regulation of transcription from RNA polymerase II promoter by galactose	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	6	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000451	rRNA 2'-O-methylation	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000454	snoRNA guided rRNA pseudouridine synthesis	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000455	enzyme-directed rRNA pseudouridine synthesis	4	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000460	maturation of 5.8S rRNA	35	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	34	0.0012437810945273632	34/16283	0.029411764705882353	0.5956613988879134	-0.5378755372381013	0.8215527139144942	0.8587237469251748	0.5843025539924533	BYSL	1		1	0	0.0652198613793887	-Inf	0
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	17	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	24	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000470	maturation of LSU-rRNA	26	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	7	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000481	maturation of 5S rRNA	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000491	small nucleolar ribonucleoprotein complex assembly	12	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000492	box C/D snoRNP assembly	10	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000493	box H/ACA snoRNP assembly	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000494	box C/D sno(s)RNA 3'-end processing	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000495	box H/ACA sno(s)RNA 3'-end processing	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000512	lncRNA-mediated post-transcriptional gene silencing	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000578	embryonic axis specification	41	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000706	meiotic DNA double-strand break processing	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000707	meiotic DNA recombinase assembly	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000708	meiotic strand invasion	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000709	meiotic joint molecule formation	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000710	meiotic mismatch repair	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000711	meiotic DNA repair synthesis	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000712	resolution of meiotic recombination intermediates	17	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000715	nucleotide-excision repair, DNA damage recognition	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	4	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000722	telomere maintenance via recombination	14	0.0012437810945273632	14/16283	0.07142857142857142	1.4466062544420752	0.3809946160037257	0.50796891194872	0.6125782723213734	0.4168174576740237	BRCA2	1		8	0	0.5217588910351096	-Inf	0
GO:0000723	telomere maintenance	162	0.013681592039800995	161/16283	0.06832298136645963	1.3837103303358982	1.1151092557130844	0.17296856833568822	0.3401060868042521	0.23141884204282928	ACTL6A/PARP1/APEX1/ATM/ATR/ATRX/BLM/BRCA2/CCNE1/CCT6A/CDK2	11		65	4	4.239290989660265	-0.058101674721501066	0.8408918273861143
GO:0000724	double-strand break repair via homologous recombination	187	0.013681592039800995	185/16283	0.05945945945945946	1.204201963157187	0.6366053221970873	0.306757468764098	0.4647912161752318	0.31625851230606594	ABL1/ACTB/ACTL6A/PARP1/ATM/BLM/BRCA1/BRCA2/C1QBP/CHD4/CHEK1	11		76	5	4.956709464833542	0.008695806202014477	0.8875357984060178
GO:0000725	recombinational repair	192	0.013681592039800995	190/16283	0.05789473684210526	1.1725124378109453	0.5451162851571201	0.3376270285370605	0.48570471919702646	0.330488715293137	ABL1/ACTB/ACTL6A/PARP1/ATM/BLM/BRCA1/BRCA2/C1QBP/CHD4/CHEK1	11		78	5	5.08714918759232	-0.017279680201246192	0.8692079416189087
GO:0000727	double-strand break repair via break-induced replication	12	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000729	DNA double-strand break processing	20	0.0024875621890547263	20/16283	0.1	2.0252487562189057	1.0455730181117144	0.2594433054296424	0.4257322393075548	0.2896815601467303	ATM/BLM	2		17	2	1.108737643449608	0.5899250705579746	1.3523105140871736
GO:0000730	DNA recombinase assembly	4	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000731	DNA synthesis involved in DNA repair	42	0.0012437810945273632	41/16283	0.024390243902439025	0.4939631112729038	-0.7393750675202818	0.8749137308200626	0.9013845379959756	0.6133302934339939	CDKN2D	1		31	1	2.02181570276105	-0.703995970430901	0.47638112225922746
GO:0000732	DNA strand displacement	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000741	karyogamy	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000768	syncytium formation by plasma membrane fusion	60	0.009950248756218905	59/16283	0.13559322033898305	2.746100008432414	3.0621509871659423	0.008127450173972253	0.038150445398303215	0.025958758869772565	ADGRB1/ADGRB3/CACNA1S/CAPN2/CAV3/CD9/CD53/CD81	8		13	2	0.8478581979320532	0.8581890571526538	1.5935080080055306
GO:0000819	sister chromatid segregation	232	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000820	regulation of glutamine family amino acid metabolic process	6	0.0012437810945273632	6/16283	0.16666666666666666	3.375414593698175	1.3262894444036597	0.2620446613018492	0.4257322393075548	0.2896815601467303	ATP2B4	1		2	1	0.1304397227587774	2.0368440534943	2.734217978028121
GO:0000821	regulation of arginine metabolic process	4	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000902	cell morphogenesis	983	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000910	cytokinesis	185	0.029850746268656716	181/16283	0.13259668508287292	2.6854127154283827	5.19656174419821	9.875626295684111e-6	1.9855738739889113e-4	1.3510467014178228e-4	ANK3/ANXA11/APC/BIRC5/ARF1/ARF6/RHOA/RHOB/RHOC/ARL3/BBS4/BCL2L1/CXCR5/BRCA2/CALM1/CALM2/CALM3/SEPTIN7/CDC6/CDC25B/CDC42/CENPA/CETN2/CFL1	24		69	10	4.500170435177821	0.7984698224510317	1.5387832799322012
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000915	actomyosin contractile ring assembly	9	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000916	actomyosin contractile ring contraction	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000917	division septum assembly	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000921	septin ring assembly	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000956	nuclear-transcribed mRNA catabolic process	124	0.004975124378109453	123/16283	0.032520325203252036	0.6586174816972051	-0.8661310435912611	0.8628240551222781	0.8920492293305265	0.606978256803982	APOBEC1/ATM/ZFP36L1/ZFP36L2	4		62	1	4.0436314055221	-1.3971431509908463	0.24484863674678864
GO:0000957	mitochondrial RNA catabolic process	6	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000958	mitochondrial mRNA catabolic process	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000959	mitochondrial RNA metabolic process	52	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000960	regulation of mitochondrial RNA catabolic process	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000961	negative regulation of mitochondrial RNA catabolic process	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000962	positive regulation of mitochondrial RNA catabolic process	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000963	mitochondrial RNA processing	23	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000964	mitochondrial RNA 5'-end processing	4	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000965	mitochondrial RNA 3'-end processing	8	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000966	RNA 5'-end processing	37	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000967	rRNA 5'-end processing	5	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	7	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0001100	negative regulation of exit from mitosis	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0001101	response to acid chemical	134	0.01616915422885572	134/16283	0.09701492537313433	1.9647935694661025	2.555785674421955	0.01523715163261805	0.06164976666741273	0.04194843364445456	ALAD/AQP2/ASS1/ATP2B4/ATP7A/AVPR1A/BCL2L1/BCL2L2/CAPN2/CASP3/CDKN1B/CDO1/CEBPB	13		38	1	2.478354732416771	-0.9075949256721406	0.39327698659962307
GO:0001109	promoter clearance during DNA-templated transcription	3	0	0	0	0	0	1	1	1		0		0	0	0	0	0
