GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000725	recombinational repair	174	0.007692307692307693	172/16034	0.7712008700683745	0.8232906018021581	0.6794205181194708	REC8/CGAS	2	78	0.5476538550033567	1.3155272681311914
GO:0000727	double-strand break repair via break-induced replication	12	0	0	1	1	1		0	0	0	0
GO:0000729	DNA double-strand break processing	19	0	0	1	1	1		0	0	0	0
GO:0000730	DNA recombinase assembly	4	0	0	1	1	1		0	0	0	0
GO:0000731	DNA synthesis involved in DNA repair	40	0.0038461538461538464	39/16034	0.47183821261029146	0.6171682575621267	0.5093180663083964	PARP10	1	31	0.777228296647857	1.5194478146195904
GO:0000732	strand displacement	1	0	0	1	1	1		0	0	0	0
GO:0000737	DNA catabolic process, endonucleolytic	8	0	0	1	1	1		0	0	0	0
GO:0000738	DNA catabolic process, exonucleolytic	5	0.0038461538461538464	5/16034	0.07850003981780118	0.2924241249353179	0.24132299098190158	ISG20	1	0	0	0
GO:0000741	karyogamy	1	0	0	1	1	1		0	0	0	0
GO:0000768	syncytium formation by plasma membrane fusion	60	0.007692307692307693	59/16034	0.24814305107750853	0.4472753920101102	0.369113989539534	CXCL10/CXCL9	2	13	2.339413324231412	3.0348749324025732
GO:0000819	sister chromatid segregation	246	0	0	1	1	1		0	0	0	0
GO:0000820	regulation of glutamine family amino acid metabolic process	7	0	0	1	1	1		0	0	0	0
GO:0000821	regulation of arginine metabolic process	3	0	0	1	1	1		0	0	0	0
GO:0000902	cell morphogenesis	916	0	0	1	1	1		0	0	0	0
GO:0000904	cell morphogenesis involved in differentiation	618	0	0	1	1	1		0	0	0	0
GO:0000910	cytokinesis	178	0.011538461538461539	174/16034	0.538298070075661	0.6624727021603478	0.5467055564056477	SEPTIN4/CHMP5/RAB35	3	69	1.0757212852038536	1.7967553269498482
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	6	0	0	1	1	1		0	0	0	0
GO:0000915	actomyosin contractile ring assembly	6	0	0	1	1	1		0	0	0	0
GO:0000916	actomyosin contractile ring contraction	1	0	0	1	1	1		0	0	0	0
GO:0000917	division septum assembly	1	0	0	1	1	1		0	0	0	0
GO:0000921	septin ring assembly	1	0	0	1	1	1		0	0	0	0
GO:0000956	nuclear-transcribed mRNA catabolic process	125	0.019230769230769232	124/16034	0.05144487131037656	0.23746654365731787	0.19596925043784938	XRN1/SSB/ZC3H12A/CPEB3/TENT4A	5	62	1.693519028522012	2.3950131865348263
GO:0000957	mitochondrial RNA catabolic process	6	0.0038461538461538464	6/16034	0.09344732222140528	0.3106782059239831	0.2563871701866267	PNPT1	1	6	2.4194560319049483	3.114576279280841
GO:0000958	mitochondrial mRNA catabolic process	3	0	0	1	1	1		0	0	0	0
GO:0000959	mitochondrial RNA metabolic process	50	0.0038461538461538464	50/16034	0.558988594652212	0.6778504124410734	0.5593960108618887	PNPT1	1	35	0.6558674396435895	1.410417943548158
GO:0000960	regulation of mitochondrial RNA catabolic process	5	0.0038461538461538464	5/16034	0.07850003981780118	0.2924241249353179	0.24132299098190158	PNPT1	1	3	3.1126032124648937	3.8062447551119716
GO:0000961	negative regulation of mitochondrial RNA catabolic process	2	0	0	1	1	1		0	0	0	0
GO:0000962	positive regulation of mitochondrial RNA catabolic process	3	0	0	1	1	1		0	0	0	0
GO:0000963	mitochondrial RNA processing	19	0.0038461538461538464	19/16034	0.2671370187546993	0.46015760126215105	0.37974503192649467	PNPT1	1	18	1.3208437432368383	2.031343348487822
GO:0000964	mitochondrial RNA 5'-end processing	4	0	0	1	1	1		0	0	0	0
GO:0000965	mitochondrial RNA 3'-end processing	5	0.0038461538461538464	5/16034	0.07850003981780118	0.2924241249353179	0.24132299098190158	PNPT1	1	7	2.26530535207769	2.961135238285541
GO:0000966	RNA 5'-end processing	23	0.007692307692307693	23/16034	0.05300006172123388	0.24046324299448704	0.19844227638014844	PNPT1/SSB	2	22	1.8133202283346326	2.5130533663085446
GO:0000967	rRNA 5'-end processing	5	0	0	1	1	1		0	0	0	0
GO:0000968	tRNA exon ligation	1	0	0	1	1	1		0	0	0	0
GO:0000971	tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	1	0	0	1	1	1		0	0	0	0
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	7	0	0	1	1	1		0	0	0	0
GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	3	0	0	1	1	1		0	0	0	0
GO:0001079	nitrogen catabolite regulation of transcription from RNA polymerase II promoter	1	0	0	1	1	1		0	0	0	0
GO:0001080	nitrogen catabolite activation of transcription from RNA polymerase II promoter	1	0	0	1	1	1		0	0	0	0
GO:0001100	negative regulation of exit from mitosis	1	0	0	1	1	1		0	0	0	0
GO:0001101	response to acid chemical	126	0.015384615384615385	126/16034	0.1485858324977255	0.3623589842602278	0.2990367293060527	TNF/MYD88/CPEB3/LYN	4	38	1.959923702526508	2.6579953977796573
GO:0001109	promoter clearance during DNA-templated transcription	1	0	0	1	1	1		0	0	0	0
GO:0001111	RNA polymerase II promoter clearance	1	0	0	1	1	1		0	0	0	0
GO:0001112	DNA-templated transcription open complex formation	2	0	0	1	1	1		0	0	0	0
GO:0001113	transcription open complex formation at RNA polymerase II promoter	1	0	0	1	1	1		0	0	0	0
GO:0001120	protein-DNA complex remodeling	2	0	0	1	1	1		0	0	0	0
GO:0001172	RNA-templated transcription	3	0	0	1	1	1		0	0	0	0
GO:0001173	DNA-templated transcriptional start site selection	2	0	0	1	1	1		0	0	0	0
GO:0001174	transcriptional start site selection at RNA polymerase II promoter	2	0	0	1	1	1		0	0	0	0
GO:0001178	regulation of transcriptional start site selection at RNA polymerase II promoter	1	0	0	1	1	1		0	0	0	0
GO:0001188	RNA polymerase I preinitiation complex assembly	9	0	0	1	1	1		0	0	0	0
GO:0001192	maintenance of transcriptional fidelity during transcription elongation	1	0	0	1	1	1		0	0	0	0
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	1	0	0	1	1	1		0	0	0	0
GO:0001325	formation of extrachromosomal circular DNA	15	0	0	1	1	1		0	0	0	0
GO:0001408	guanine nucleotide transport	7	0	0	1	1	1		0	0	0	0
GO:0001501	skeletal system development	530	0	0	1	1	1		0	0	0	0
GO:0001502	cartilage condensation	19	0	0	1	1	1		0	0	0	0
GO:0001503	ossification	399	0	0	1	1	1		0	0	0	0
GO:0001504	neurotransmitter uptake	45	0	0	1	1	1		0	0	0	0
GO:0001505	regulation of neurotransmitter levels	207	0	0	1	1	1		0	0	0	0
GO:0001507	acetylcholine catabolic process in synaptic cleft	2	0	0	1	1	1		0	0	0	0
GO:0001508	action potential	135	0.007692307692307693	134/16034	0.6423510369138471	0.7340370555459672	0.6057640346024227	TNF/FMR1	2	54	0.9153786351286742	1.646384339099041
GO:0001510	RNA methylation	88	0.0038461538461538464	87/16034	0.7597739922047408	0.8162044838421105	0.6735726997120548	CMTR1	1	47	0.3610678994229446	1.1580788392988814
GO:0001514	selenocysteine incorporation	10	0	0	1	1	1		0	0	0	0
GO:0001516	prostaglandin biosynthetic process	29	0	0	1	1	1		0	0	0	0
GO:0001519	peptide amidation	2	0	0	1	1	1		0	0	0	0
GO:0001522	pseudouridine synthesis	17	0	0	1	1	1		0	0	0	0
GO:0001523	retinoid metabolic process	80	0	0	1	1	1		0	0	0	0
GO:0001525	angiogenesis	512	0	0	1	1	1		0	0	0	0
GO:0001539	cilium or flagellum-dependent cell motility	147	0.0038461538461538464	140/16034	0.8996252513876826	0.9133906361714277	0.7537755658993821	SEPTIN4	1	40	0.5223360470190669	1.2936807362325964
GO:0001541	ovarian follicle development	56	0	0	1	1	1		0	0	0	0
GO:0001542	ovulation from ovarian follicle	9	0	0	1	1	1		0	0	0	0
GO:0001543	ovarian follicle rupture	1	0	0	1	1	1		0	0	0	0
GO:0001544	initiation of primordial ovarian follicle growth	1	0	0	1	1	1		0	0	0	0
GO:0001545	primary ovarian follicle growth	1	0	0	1	1	1		0	0	0	0
GO:0001546	preantral ovarian follicle growth	3	0	0	1	1	1		0	0	0	0
GO:0001547	antral ovarian follicle growth	11	0	0	1	1	1		0	0	0	0
GO:0001549	cumulus cell differentiation	2	0	0	1	1	1		0	0	0	0
GO:0001550	ovarian cumulus expansion	4	0	0	1	1	1		0	0	0	0
GO:0001552	ovarian follicle atresia	2	0	0	1	1	1		0	0	0	0
GO:0001553	luteinization	12	0	0	1	1	1		0	0	0	0
GO:0001554	luteolysis	7	0	0	1	1	1		0	0	0	0
GO:0001555	oocyte growth	3	0	0	1	1	1		0	0	0	0
GO:0001556	oocyte maturation	29	0.0038461538461538464	27/16034	0.35710216015985696	0.5324767697140189	0.43942642120991665	REC8	1	3	3.1126032124648937	3.8062447551119716
GO:0001558	regulation of cell growth	410	0	0	1	1	1		0	0	0	0
GO:0001560	regulation of cell growth by extracellular stimulus	3	0	0	1	1	1		0	0	0	0
GO:0001561	fatty acid alpha-oxidation	6	0	0	1	1	1		0	0	0	0
GO:0001562	response to protozoan	28	0.019230769230769232	28/16034	7.812378919481982e-5	0.002039543185127058	0.0016831328871394745	BATF2/GBP4/GBP2/CD40/MYD88	5	5	4.211215501133004	4.904417647029743
GO:0001568	blood vessel development	683	0	0	1	1	1		0	0	0	0
GO:0001569	branching involved in blood vessel morphogenesis	34	0	0	1	1	1		0	0	0	0
GO:0001570	vasculogenesis	82	0.0038461538461538464	80/16034	0.730486159161729	0.7956902930677521	0.656643365046741	HEG1	1	10	1.9086304081389576	2.6072297960863624
GO:0001572	lactosylceramide biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0001573	ganglioside metabolic process	26	0.0038461538461538464	24/16034	0.3247328367601545	0.5107526346079467	0.4214985800598341	B4GALT5	1	15	1.5031653000307932	2.208457350694034
GO:0001574	ganglioside biosynthetic process	16	0.0038461538461538464	14/16034	0.2046491470795142	0.4091410015658231	0.3376435861885022	B4GALT5	1	8	2.131773959453167	2.8284207901876903
GO:0001575	globoside metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0001576	globoside biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0001578	microtubule bundle formation	118	0	0	1	1	1		0	0	0	0
GO:0001579	medium-chain fatty acid transport	2	0	0	1	1	1		0	0	0	0
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	32	0.0038461538461538464	28/16034	0.36754468145419283	0.5394607421343798	0.445189944017036	RTP4	1	33	0.714707939666523	1.4629611665645919
GO:0001581	detection of chemical stimulus involved in sensory perception of sour taste	2	0	0	1	1	1		0	0	0	0
GO:0001582	detection of chemical stimulus involved in sensory perception of sweet taste	1	0	0	1	1	1		0	0	0	0
GO:0001649	osteoblast differentiation	224	0	0	1	1	1		0	0	0	0
GO:0001654	eye development	376	0	0	1	1	1		0	0	0	0
GO:0001655	urogenital system development	66	0	0	1	1	1		0	0	0	0
GO:0001656	metanephros development	91	0.0038461538461538464	90/16034	0.7713341148438428	0.8232906018021581	0.6794205181194708	STAT1	1	5	2.6017775886989027	3.2962961917670905
GO:0001657	ureteric bud development	97	0.007692307692307693	95/16034	0.4576060254550658	0.6077878194638802	0.5015768603491064	BMP2/SMAD3	2	6	3.1126032124648937	3.8062447551119716
GO:0001658	branching involved in ureteric bud morphogenesis	60	0.0038461538461538464	59/16034	0.6195200988773222	0.7159548312497356	0.5908416801224786	BMP2	1	4	2.8249211400131125	3.5189466804084013
GO:0001659	temperature homeostasis	178	0.011538461538461539	178/16034	0.5536983386510965	0.6743897547241845	0.5565401032954768	TNF/JAK2/IL15	3	1	5.309827789801113	6.002981078068299
